site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,next_visit_start_date,site_confidence,match_quality,site_review_reason,split_id,model,actual_repollution_kg_per_day,actual_top25,predicted_top25_score
2030,2030,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 198 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 198 (2),2021-11-19,2025-02-13,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.3497036409822184,1,0.9998906963008322
2033,2033,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 26,2021-10-15,2024-03-23,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0235955056179775,0,0.36486476647669386
2049,2049,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 73,2021-10-27,2023-09-19,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.1040462427745664,1,0.5844151979038705
2624,2624,ΧΑΛΚΗ,ΠΑΡΑΛΊΑ ΑΛΙΜΙΆΣ,ΧΆΛΚΗ ΠΑΡΑΛΊΑ 16 (1),2022-04-10,2022-04-16,high,canonical_high,ok,4,logistic_C1_unweighted,213.33333333333337,1,0.9861855240280518
2830,2830,ΖΑΚΥΝΘΟΣ,ΛΕΎΚΗ ΠΑΡΑΛΊΑ,ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 21,2022-06-22,2024-07-19,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.13058703643295538
2834,2834,ΖΑΚΥΝΘΟΣ,,ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 27,2022-06-22,2024-07-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.13363214570254695
2843,2843,ΖΑΚΥΝΘΟΣ,,ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 37,2022-06-23,2024-07-19,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.18217269210525963
2845,2845,ΖΑΚΥΝΘΟΣ,ΠΑΡΑΛΊΑ ΓΛΥΚΟΎ ΝΕΡΟΎ,ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 39,2022-06-23,2024-07-19,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.18217272693023287
2847,2847,ΖΑΚΥΝΘΟΣ,,ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 41 | ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 42,2022-06-23,2024-07-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.4338191409999165
2848,2848,ΖΑΚΥΝΘΟΣ,,ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 43,2022-06-23,2024-07-10,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.18593108723767768
2875,2875,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΓΥΑΛΙΣΚΆΡΙ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 26,2022-06-25,2024-07-22,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.07813763158308079
2893,2893,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 53,2022-06-26,2024-07-30,high,canonical_high,ok,4,logistic_C1_unweighted,0.0888888888888888,0,0.047707512031069016
2896,2896,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΑΜΜΎΔΙ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 58,2022-06-26,2024-07-30,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.032013579621300005
2908,2908,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 74 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 75,2022-06-27,2024-07-30,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.05350205639714887
2912,2912,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 84,2022-06-27,2024-07-29,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.053626941723314614
2915,2915,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΑΥΛΆΚΙ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 87 (1) | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 87 (2),2022-06-27,2024-07-29,high,canonical_high,ok,4,logistic_C1_unweighted,0.2152230971128609,1,0.23776246549728638
2919,2919,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΞΥΛΟΚΆΡΑΒΟ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 91,2022-06-28,2024-07-27,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.05414931264645823
2921,2921,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΚΑΜΊΝΙ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 93 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 94,2022-06-28,2024-07-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.24052670538069906
2931,2931,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΣΙΚΊΔΙ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 107 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 108,2022-06-29,2024-07-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.03675992884923639
2937,2937,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΧΟΡΓΟΤΆ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 116 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 117,2022-06-29,2024-07-27,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.07380010890254347
2946,2946,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΑΝΤΊΣΑΜΟΣ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 131 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 132,2022-06-30,2024-07-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.036827015477869464
2948,2948,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 134,2022-06-30,2024-07-26,high,canonical_high,ok,4,logistic_C1_unweighted,0.1492734478203434,1,0.03677275159760311
2949,2949,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΚΟΥΤΣΟΥΠΙΆ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 135 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 136,2022-06-30,2024-07-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.03677253634479114
2951,2951,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΞΗΛΏΜΑΤΑ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 138 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 139,2022-06-30,2024-07-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.036833324010518545
2962,2962,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 156,2022-07-01,2024-07-19,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.03703579618901129
2963,2963,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 157,2022-07-01,2024-07-19,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.037035799296568396
2966,2966,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΨΑΘΊ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 160 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 161,2022-07-01,2024-07-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.06917160920769205
2977,2977,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 187,2022-07-02,2024-07-21,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.07286359019827218
2981,2981,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 192,2022-07-02,2024-07-20,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.07303021483443402
2982,2982,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 193,2022-07-02,2024-07-20,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.07303021641222336
2983,2983,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 194,2022-07-02,2024-07-20,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.07303021685432567
2987,2987,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΠΑΛΙΟΣΤΑΦΊΔΑ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 200 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 201,2022-07-03,2024-07-20,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.10149440642666989
2996,2996,ΙΘΑΚΗ,ΠΑΡΑΛΊΑ ΚΑΚΌ ΛΑΓΚΆΔΙ,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 3,2022-07-04,2024-07-28,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.02641519547235619
3003,3003,ΙΘΑΚΗ,,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 17 | ΙΘΆΚΗ ΠΑΡΑΛΊΑ 18,2022-07-04,2024-07-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.026288000180419192
3008,3008,ΙΘΑΚΗ,ΠΑΡΑΛΊΑ ΧΟΎΛΑ,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 25 | ΙΘΆΚΗ ΠΑΡΑΛΊΑ 26,2022-07-04,2024-07-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.026287983067026295
3018,3018,ΙΘΑΚΗ,,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 46,2022-07-05,2024-07-28,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.03846903589562628
3031,3031,ΙΘΑΚΗ,,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 65,2022-07-06,2024-07-28,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.028130135236204223
3049,3049,ΙΘΑΚΗ,,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 107 | ΙΘΆΚΗ ΠΑΡΑΛΊΑ 108,2022-07-07,2024-07-29,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.05410173001770223
3050,3050,ΙΘΑΚΗ,,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 109,2022-07-07,2024-07-29,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.03853911870428822
3076,3076,ΚΑΛΑΜΟΣ,,ΚΆΛΑΜΟΣ ΠΑΡΑΛΊΑ 7,2022-07-16,2024-08-19,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.05440513961952111
3082,3082,ΚΑΛΑΜΟΣ,,ΚΆΛΑΜΟΣ ΠΑΡΑΛΊΑ 15 (1) | ΚΆΛΑΜΟΣ ΠΑΡΑΛΊΑ 15 (2),2022-07-16,2024-08-21,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0874673629242819,0,0.2203297192692663
3085,3085,ΚΑΛΑΜΟΣ,,ΚΆΛΑΜΟΣ ΠΑΡΑΛΊΑ 19,2022-07-17,2024-08-21,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.2493472584856396,1,0.05427876260272875
3091,3091,ΚΑΛΑΜΟΣ,,ΚΆΛΑΜΟΣ ΠΑΡΑΛΊΑ 30,2022-07-18,2024-08-20,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.03645276781660158
3098,3098,ΚΑΛΑΜΟΣ,,ΚΆΛΑΜΟΣ ΠΑΡΑΛΊΑ 88 | ΚΆΛΑΜΟΣ ΠΑΡΑΛΊΑ 89 | ΚΆΛΑΜΟΣ ΠΑΡΑΛΊΑ 90 | ΚΆΛΑΜΟΣ ΠΑΡΑΛΊΑ 91 | ΚΆΛΑΜΟΣ ΠΑΡΑΛΊΑ 92,2022-07-20,2024-08-21,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.045204180106045926
3107,3107,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 21,2022-07-24,2024-08-25,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.03963362639354342
3121,3121,ΛΕΥΚΑΔΑ,ΠΑΡΑΛΊΑ ΒΆΛΤΑ,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 54,2022-07-25,2024-08-29,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.028065229021769864
3125,3125,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 59,2022-07-25,2024-08-29,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.02792542172976689
3129,3129,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 62,2022-07-26,2024-08-29,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.031385295294481516
3130,3130,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 63,2022-07-26,2024-08-29,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.3241830065359477,1,0.031385263938473434
3138,3138,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 73,2022-07-26,2024-08-29,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.0313853495382904
3146,3146,ΛΕΥΚΑΔΑ,ΠΑΡΑΛΊΑ ΜΆΞΙΜΟΣ,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 88 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 89,2022-07-27,2024-08-31,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.025903109252852323
3168,3168,ΜΕΣΟΛΟΓΓΙ,,ΜΕΣΟΛΌΓΓΙ ΠΑΡΑΛΊΑ 4,2022-07-13,2024-08-06,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.2703797915552134
3182,3182,ΜΕΓΑΝΗΣΙ,,ΜΕΓΑΝΉΣΙ ΠΑΡΑΛΊΑ 18,2022-07-21,2024-08-28,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.16153646504275027
3187,3187,ΜΕΓΑΝΗΣΙ,ΠΑΡΑΛΊΑ ΚΆΒΟΣ ΠΑΤΣΟΎΡΑ,ΜΕΓΑΝΉΣΙ ΠΑΡΑΛΊΑ 25,2022-07-21,2024-08-28,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.11675746362869434
3202,3202,ΜΕΓΑΝΗΣΙ,,ΜΕΓΑΝΉΣΙ ΠΑΡΑΛΊΑ 62 | ΜΕΓΑΝΉΣΙ ΠΑΡΑΛΊΑ 63,2022-07-23,2024-08-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.11616517370928842
3203,3203,ΜΕΓΑΝΗΣΙ,,ΜΕΓΑΝΉΣΙ ΠΑΡΑΛΊΑ 64 | ΜΕΓΑΝΉΣΙ ΠΑΡΑΛΊΑ 67,2022-07-23,2024-08-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.11616517206051519
3222,3222,ΠΑΞΟΙ - ΑΝΤΙΠΑΞΟΙ,,ΠΑΞΟΊ ΠΑΡΑΛΊΑ 5,2022-07-30,2024-10-10,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.12926014241567083
3225,3225,ΠΑΞΟΙ - ΑΝΤΙΠΑΞΟΙ,,ΠΑΞΟΊ ΠΑΡΑΛΊΑ 9,2022-07-30,2024-10-10,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.12913173722639446
3230,3230,ΠΑΞΟΙ - ΑΝΤΙΠΑΞΟΙ,ΠΑΡΑΛΊΑ ΛΆΚΟΣ,ΠΑΞΟΊ ΠΑΡΑΛΊΑ 16 | ΠΑΞΟΊ ΠΑΡΑΛΊΑ 17,2022-07-31,2024-10-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.10733315255333585
3231,3231,ΠΑΞΟΙ - ΑΝΤΙΠΑΞΟΙ,ΠΑΡΑΛΊΑ ΓΛΥΦΆΔΑ,ΠΑΞΟΊ ΠΑΡΑΛΊΑ 18 | ΠΑΞΟΊ ΠΑΡΑΛΊΑ 19,2022-07-31,2024-10-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.1073331414706062
3246,3246,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 19,2022-08-02,2024-09-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.3684540128530929
3248,3248,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 21,2022-08-02,2024-09-11,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.06966730477344382
3266,3266,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 57,2022-08-05,2024-10-15,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.0646694515851917
3270,3270,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 65,2022-08-05,2024-10-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.06480770606887745
3280,3280,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 92,2022-08-07,2024-10-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.06621653968561418
3294,3294,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 116,2022-08-09,2024-09-27,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.06813500146240749
3298,3298,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 125,2022-08-09,2024-09-27,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.06831642903605002
3311,3311,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 161 | ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 162,2022-08-12,2024-09-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.09648249436015265
3325,3325,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 180 | ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 181,2022-08-14,2024-09-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.12810915037356146
3326,3326,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 182,2022-08-14,2024-09-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.12601977910837886
3361,3361,ΘΕΣΠΡΩΤΙΑ,,ΘΕΣΠΡΩΤΊΑ ΠΑΡΑΛΊΑ 5,2022-08-27,2024-09-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.1881578947368421,1,0.12900773386933564
3379,3379,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 1 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 2,2022-09-10,2025-06-05,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.033033033033033,0,0.6521865570285449
3389,3389,ΛΕΣΒΟΣ,ΠΑΡΑΛΊΑ ΤΣΙΧΛΙΌΝΤΑΣ,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 22,2022-09-11,2025-07-28,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.2678504657630412
3391,3391,ΛΕΣΒΟΣ,ΠΑΡΑΛΊΑ ΤΡΥΠΗΜΈΝΟΣ,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 24,2022-09-12,2025-06-04,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.525891873460003
3406,3406,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 45 (1) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 45 (2) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 45 (3),2022-09-14,2025-05-31,medium,canonical_medium,coordinate_spread_100_250m,4,logistic_C1_unweighted,1.0578680203045685,1,0.9999982228087143
3412,3412,ΛΕΣΒΟΣ,ΠΑΡΑΛΊΑ ΛΙΜΈΝΑ,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 52,2022-09-16,2025-07-30,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.28559418590376384
3444,3444,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 121 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 122 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 123,2022-09-24,2025-06-22,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.2375212395678238
3453,3453,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 158,2022-09-29,2025-08-23,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.1624173748819641,1,0.3905728294862911
3454,3454,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 159,2022-09-29,2025-09-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.5450324976787372,1,0.8427667948047128
3456,3456,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 163,2022-09-29,2025-08-22,high,canonical_high,ok,4,logistic_C1_unweighted,0.3393194706994329,1,0.3919756141507196
3458,3458,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 165 (1) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 165 (2),2022-09-29,2025-08-22,high,canonical_high,ok,4,logistic_C1_unweighted,0.2005676442762535,1,0.8364754738047585
3463,3463,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 174,2022-09-30,2025-08-19,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.18826067408245467
3487,3487,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 228,2022-10-04,2025-06-08,medium,canonical_medium,coordinate_spread_100_250m,4,logistic_C1_unweighted,0.3711656441717791,1,0.5933996560709104
3496,3496,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 241 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 242,2022-10-05,2025-06-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.5102249488752556,1,0.6413291554505214
3498,3498,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 244,2022-10-07,2025-06-11,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.25262536606055147
3517,3517,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 272,2022-10-15,2025-08-02,medium,canonical_medium,coordinate_spread_100_250m,4,logistic_C1_unweighted,0.7377690802348337,1,0.5668651474225523
3518,3518,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 273,2022-10-15,2025-08-01,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.21509937440133622
3520,3520,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 275,2022-10-19,2025-06-25,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.5253658696863165
3557,3557,ΧΙΟΣ - ΟΙΝΟΥΣΣΕΣ,,ΟΙΝΟΎΣΣΕΣ ΠΑΡΑΛΊΑ 25 | ΟΙΝΟΎΣΣΕΣ ΠΑΡΑΛΊΑ 26,2022-10-27,2025-09-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.16540665065020058
3666,3666,ΜΥΚΟΝΟΣ,ΠΑΡΑΛΊΑ ΚΑΡΑΠΈΤΗΣ,ΜΎΚΟΝΟΣ ΠΑΡΑΛΊΑ 5 | ΜΎΚΟΝΟΣ ΠΑΡΑΛΊΑ 6,2022-11-25,2024-06-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.14815084362522946
