scope,split_id,task,model,rows_test,mae_raw_kg_per_day,rmse_raw_kg_per_day,rmse_log1p,r2_log1p,positive_rate_test,threshold,f1,precision,recall,balanced_accuracy,roc_auc,average_precision
broad,4,classification_high_rate_top25_train_threshold,logistic_balanced,481,,,,,0.2869022869022869,0.2610364683301343,0.709480122324159,0.6137566137566137,0.8405797101449275,0.8138758609033676,0.8598047914818101,0.6926899539061834
broad,4,classification_high_rate_top25_train_threshold,random_forest_balanced,481,,,,,0.2869022869022869,0.2610364683301343,0.6775244299674267,0.6153846153846154,0.7536231884057971,0.7820594076139773,0.8727553133054464,0.6885782761411507
broad,4,classification_high_rate_top25_train_threshold,extra_trees_balanced,481,,,,,0.2869022869022869,0.2610364683301343,0.6829268292682927,0.5894736842105263,0.8115942028985508,0.7920944775425698,0.8576921451810537,0.6590549579354673
broad,5,regression_log_rate,baseline_zero,478,1.622926354736441,10.345133760206975,0.780266636603713,-0.186084834877704,,,,,,,,
broad,5,regression_log_rate,baseline_train_median,478,1.622926354736441,10.345133760206975,0.780266636603713,-0.186084834877704,,,,,,,,
broad,5,regression_log_rate,ridge_log,478,1.5861391794702187,9.991602269253386,0.574637070182401,0.35669495576896737,,,,,,,,
broad,5,regression_log_rate,random_forest_log,478,1.4016945432868029,9.574505510274566,0.46509286318912346,0.5785859323346763,,,,,,,,
broad,5,regression_log_rate,extra_trees_log,478,1.4011130154901557,9.534454430429001,0.4793021637813379,0.5524428932838031,,,,,,,,
broad,5,classification_positive_rate,baseline_all_negative,478,,,,,0.42887029288702927,,0.0,0.0,0.0,0.5,0.5,0.42887029288702927
broad,5,classification_positive_rate,logistic_balanced,478,,,,,0.42887029288702927,,0.6377440347071583,0.57421875,0.7170731707317073,0.6589028857321539,0.736924863754132,0.660273254717433
broad,5,classification_positive_rate,random_forest_balanced,478,,,,,0.42887029288702927,,0.7066974595842956,0.6710526315789473,0.7463414634146341,0.7358080943446796,0.8027874564459929,0.7428465283392307
broad,5,classification_positive_rate,extra_trees_balanced,478,,,,,0.42887029288702927,,0.6768558951965066,0.6126482213438735,0.7560975609756098,0.6985616010006255,0.766470115250603,0.7116458640989103
broad,5,classification_high_rate_top25_train_threshold,baseline_all_negative,478,,,,,0.20292887029288703,0.33391959798994975,0.0,0.0,0.0,0.5,0.5,0.20292887029288703
broad,5,classification_high_rate_top25_train_threshold,logistic_balanced,478,,,,,0.20292887029288703,0.33391959798994975,0.6106870229007634,0.48484848484848486,0.8247422680412371,0.8008225775901723,0.8393538436561409,0.5150353062114371
broad,5,classification_high_rate_top25_train_threshold,random_forest_balanced,478,,,,,0.20292887029288703,0.33391959798994975,0.6106194690265486,0.5348837209302325,0.711340206185567,0.7769299456124685,0.8734475200909165,0.6137685258762186
broad,5,classification_high_rate_top25_train_threshold,extra_trees_balanced,478,,,,,0.20292887029288703,0.33391959798994975,0.5714285714285714,0.44970414201183434,0.7835051546391752,0.7697053332250994,0.8523419108693888,0.5827293399953559
