index,model,selected_fraction,selected_rows_mean,selected_rows_std,precision_in_selected_mean,precision_in_selected_std,recall_of_true_top25_mean,recall_of_true_top25_std,f1_selected_mean,f1_selected_std,baseline_positive_rate_test_mean,baseline_positive_rate_test_std
80,lgbm_leaves5_lr0.02_n350_reg,0.1,37.6,0.5477225575051667,0.8832147937411096,0.029119076506325628,0.3800861669118241,0.02098939894918309,0.5309829484259406,0.019154112879935667,0.23483238064017714,0.015298888549094562
81,lgbm_leaves5_lr0.02_n350_reg,0.15,56.4,0.547722557505166,0.8475563909774436,0.026751891321894122,0.5471485717631447,0.030002763207135207,0.6644775615658649,0.023063549701487024,0.23483238064017714,0.015298888549094562
82,lgbm_leaves5_lr0.02_n350_reg,0.2,75.0,1.0000000000000004,0.778638217164533,0.052277598776128,0.6666946947277019,0.011544462318982176,0.7177165369785297,0.02571186203427651,0.23483238064017714,0.015298888549094562
83,lgbm_leaves5_lr0.02_n350_reg,0.25,93.8,1.3038404810405295,0.6952039000548131,0.07085960582252172,0.743100138879113,0.03265996635318309,0.7177256193805082,0.0528115905635685,0.23483238064017714,0.015298888549094562
84,lgbm_leaves5_lr0.02_n350_reg,0.3,112.4,1.516575088810311,0.6227265799634221,0.051145013862853916,0.7986928397181721,0.029582442289606152,0.6992668408303083,0.04162469088537953,0.23483238064017714,0.015298888549094562
85,lgbm_leaves5_lr0.04_n220_reg,0.1,37.6,0.5477225575051667,0.8779516358463727,0.028893232290236458,0.3778639446896019,0.02186482587057796,0.5278579484259407,0.020337694677494265,0.23483238064017714,0.015298888549094562
86,lgbm_leaves5_lr0.04_n220_reg,0.15,56.4,0.547722557505166,0.8510651629072681,0.032377179183781114,0.5491055419959769,0.02471446545176436,0.6670107781715762,0.019554342762579984,0.23483238064017714,0.015298888549094562
87,lgbm_leaves5_lr0.04_n220_reg,0.2,75.0,1.0000000000000004,0.7812347083926031,0.0632425988708951,0.6683859113125354,0.014435951208516457,0.7198080402465035,0.03496529359796743,0.23483238064017714,0.015298888549094562
88,lgbm_leaves5_lr0.04_n220_reg,0.25,93.8,1.3038404810405295,0.6930299870113348,0.06605125860669427,0.7409475105156311,0.026039354353644982,0.7155614346748871,0.04749337723358189,0.23483238064017714,0.015298888549094562
89,lgbm_leaves5_lr0.04_n220_reg,0.3,112.4,1.516575088810311,0.6245436225699383,0.04571716662300306,0.801598822624155,0.032005696332296114,0.7015165828323723,0.03702926247894999,0.23483238064017714,0.015298888549094562
90,lgbm_leaves5_lr0.07_n150_reg,0.1,37.6,0.5477225575051667,0.8779516358463727,0.05065689302785686,0.3770856213580871,0.00898818921531496,0.5271166997321057,0.010513155236261592,0.23483238064017714,0.015298888549094562
