scope,split_id,feature_set,model,n_features,rows_test,top25_threshold_train,positive_rate_test,average_precision,roc_auc,f1,precision,recall,balanced_accuracy
strict,1,full_minus_wind_speed,random_forest_balanced,20,377,0.081999739786625,0.23872679045092837,0.7254393178173717,0.8828687572590012,0.6511627906976745,0.6829268292682927,0.6222222222222222,0.7658149438637243
strict,1,full_minus_wind_speed,extra_trees_balanced,20,377,0.081999739786625,0.23872679045092837,0.6514274718736922,0.8341656987998451,0.6010362694300518,0.5631067961165048,0.6444444444444445,0.7438250096786683
strict,2,full_minus_wind_speed,baseline_all_negative,20,368,0.0816462571597866,0.2418478260869565,0.2418478260869565,0.5,0.0,0.0,0.0,0.5
strict,2,full_minus_wind_speed,logistic_balanced,20,368,0.0816462571597866,0.2418478260869565,0.8156018391059716,0.8656518062099794,0.7083333333333334,0.6601941747572816,0.7640449438202247,0.8192984575731947
strict,2,full_minus_wind_speed,random_forest_balanced,20,368,0.0816462571597866,0.2418478260869565,0.7419172011440138,0.8848213926140711,0.6994535519125683,0.6808510638297872,0.7191011235955056,0.8057871209375378
strict,2,full_minus_wind_speed,extra_trees_balanced,20,368,0.0816462571597866,0.2418478260869565,0.6999060625400138,0.854878981917764,0.6391752577319587,0.5904761904761905,0.6966292134831461,0.7712536748419314
strict,3,full_minus_wind_speed,baseline_all_negative,20,377,0.08086093914398546,0.2493368700265252,0.2493368700265252,0.5,0.0,0.0,0.0,0.5
strict,3,full_minus_wind_speed,logistic_balanced,20,377,0.08086093914398546,0.2493368700265252,0.8018275581031221,0.9064356063453876,0.7437185929648241,0.7047619047619048,0.7872340425531915,0.8388467032553943
strict,3,full_minus_wind_speed,random_forest_balanced,20,377,0.08086093914398546,0.2493368700265252,0.7742494956695849,0.907469363205774,0.7537688442211056,0.7142857142857143,0.7978723404255319,0.8459326366438613
strict,3,full_minus_wind_speed,extra_trees_balanced,20,377,0.08086093914398546,0.2493368700265252,0.6752840710979966,0.8562890008270055,0.6634615384615384,0.6052631578947368,0.7340425531914894,0.7875159762423878
strict,4,full_minus_wind_speed,baseline_all_negative,20,373,0.08965532467628037,0.20911528150134048,0.20911528150134048,0.5,0.0,0.0,0.0,0.5
strict,4,full_minus_wind_speed,logistic_balanced,20,373,0.08965532467628037,0.20911528150134048,0.7816290353476825,0.8821816601477619,0.6777777777777778,0.5980392156862745,0.782051282051282,0.8215341156019123
strict,4,full_minus_wind_speed,random_forest_balanced,20,373,0.08965532467628037,0.20911528150134048,0.6917167625560886,0.8801607996523251,0.6432748538011696,0.5913978494623656,0.7051282051282052,0.7881573229030856
strict,4,full_minus_wind_speed,extra_trees_balanced,20,373,0.08965532467628037,0.20911528150134048,0.6413495431491711,0.8544111255975663,0.6187845303867403,0.5436893203883495,0.717948717948718,0.7793133420252064
strict,5,full_minus_wind_speed,baseline_all_negative,20,370,0.083669936526255,0.23513513513513515,0.23513513513513515,0.5,0.0,0.0,0.0,0.5
strict,5,full_minus_wind_speed,logistic_balanced,20,370,0.083669936526255,0.23513513513513515,0.8084682475911182,0.9116201616506234,0.75,0.6857142857142857,0.8275862068965517,0.8554892165224808
strict,5,full_minus_wind_speed,random_forest_balanced,20,370,0.083669936526255,0.23513513513513515,0.7482469391588953,0.8994963648917591,0.7231638418079096,0.7111111111111111,0.735632183908046,0.8218796961943057
strict,5,full_minus_wind_speed,extra_trees_balanced,20,370,0.083669936526255,0.23513513513513515,0.7199122309416888,0.8735429105235368,0.6634146341463415,0.576271186440678,0.7816091954022989,0.8024653750863084
broad,1,base_11,baseline_all_negative,11,540,0.147982062780269,0.21481481481481482,0.21481481481481482,0.5,0.0,0.0,0.0,0.5
broad,1,base_11,logistic_balanced,11,540,0.147982062780269,0.21481481481481482,0.45042128876634535,0.7466859141184125,0.49146757679180886,0.4067796610169492,0.6206896551724138,0.6865240728692258
broad,1,base_11,random_forest_balanced,11,540,0.147982062780269,0.21481481481481482,0.5178284601480271,0.7927273096942095,0.5301204819277109,0.49624060150375937,0.5689655172413793,0.7054733246584255
broad,1,base_11,extra_trees_balanced,11,540,0.147982062780269,0.21481481481481482,0.5194127089988188,0.7828867111255693,0.5073529411764706,0.4423076923076923,0.5948275862068966,0.6948194534808068
broad,2,base_11,baseline_all_negative,11,552,0.1251448435689455,0.2717391304347826,0.2717391304347826,0.5,0.0,0.0,0.0,0.5
broad,2,base_11,logistic_balanced,11,552,0.1251448435689455,0.2717391304347826,0.5508711597443507,0.7770812603648425,0.5826330532212886,0.5024154589371981,0.6933333333333334,0.7185572139303482
broad,2,base_11,random_forest_balanced,11,552,0.1251448435689455,0.2717391304347826,0.5630606242752912,0.789502487562189,0.5899705014749262,0.5291005291005291,0.6666666666666666,0.722636815920398
broad,2,base_11,extra_trees_balanced,11,552,0.1251448435689455,0.2717391304347826,0.5686747677611679,0.7878689883913764,0.5681159420289855,0.5025641025641026,0.6533333333333333,0.7060199004975125
broad,3,base_11,baseline_all_negative,11,549,0.13756187540861115,0.22768670309653916,0.22768670309653916,0.5,0.0,0.0,0.0,0.5
broad,3,base_11,logistic_balanced,11,549,0.13756187540861115,0.22768670309653916,0.4956353838329443,0.7622830188679245,0.525679758308157,0.4223300970873786,0.696,0.7076698113207547
broad,3,base_11,random_forest_balanced,11,549,0.13756187540861115,0.22768670309653916,0.52434205467231,0.7894811320754717,0.5512367491166078,0.4936708860759494,0.624,0.7176603773584906
broad,3,base_11,extra_trees_balanced,11,549,0.13756187540861115,0.22768670309653916,0.5306526964562307,0.7930283018867924,0.5551839464882943,0.47701149425287354,0.664,0.724688679245283
broad,4,base_11,baseline_all_negative,11,537,0.147711928972301,0.21601489757914338,0.21601489757914338,0.5,0.0,0.0,0.0,0.5
broad,4,base_11,logistic_balanced,11,537,0.147711928972301,0.21601489757914338,0.5830878375060625,0.8096486198705872,0.5844155844155844,0.46875,0.7758620689655172,0.7667908919649439
broad,4,base_11,random_forest_balanced,11,537,0.147711928972301,0.21601489757914338,0.5815656563901084,0.8333811122942093,0.5639097744360902,0.5,0.646551724137931,0.73420222786469
broad,4,base_11,extra_trees_balanced,11,537,0.147711928972301,0.21601489757914338,0.5669364099373128,0.8263268899991808,0.570446735395189,0.4742857142857143,0.7155172413793104,0.7484949627324106
broad,5,base_11,baseline_all_negative,11,556,0.1330998248686515,0.24820143884892087,0.24820143884892087,0.5,0.0,0.0,0.0,0.5
broad,5,base_11,logistic_balanced,11,556,0.1330998248686515,0.24820143884892087,0.4480919977653154,0.7548020248249082,0.5317220543806647,0.45595854922279794,0.6376811594202898,0.693242493585743
broad,5,base_11,random_forest_balanced,11,556,0.1330998248686515,0.24820143884892087,0.5682596718187161,0.8097566049511129,0.5714285714285714,0.5176470588235295,0.6376811594202898,0.720754455308231
broad,5,base_11,extra_trees_balanced,11,556,0.1330998248686515,0.24820143884892087,0.5513773677225413,0.8006986339366202,0.575,0.5054945054945055,0.6666666666666666,0.7256778309409888
broad,1,base_11_plus_demographics,baseline_all_negative,17,540,0.147982062780269,0.21481481481481482,0.21481481481481482,0.5,0.0,0.0,0.0,0.5
broad,1,base_11_plus_demographics,logistic_balanced,17,540,0.147982062780269,0.21481481481481482,0.46340358507557233,0.7539240403383214,0.5017421602787456,0.42105263157894735,0.6206896551724138,0.693599544567339
broad,1,base_11_plus_demographics,random_forest_balanced,17,540,0.147982062780269,0.21481481481481482,0.5216012135546003,0.7911312621990891,0.5245901639344263,0.5,0.5517241379310345,0.7003903708523097
broad,1,base_11_plus_demographics,extra_trees_balanced,17,540,0.147982062780269,0.21481481481481482,0.5339662546858808,0.7904094827586208,0.5223880597014925,0.4605263157894737,0.603448275862069,0.7050260247234873
broad,2,base_11_plus_demographics,baseline_all_negative,17,552,0.1251448435689455,0.2717391304347826,0.2717391304347826,0.5,0.0,0.0,0.0,0.5
broad,2,base_11_plus_demographics,logistic_balanced,17,552,0.1251448435689455,0.2717391304347826,0.5533732800715235,0.7861028192371476,0.5865921787709497,0.5048076923076923,0.7,0.7218905472636816
broad,2,base_11_plus_demographics,random_forest_balanced,17,552,0.1251448435689455,0.2717391304347826,0.5736061403859857,0.7981592039800993,0.60625,0.5705882352941176,0.6466666666666666,0.7325373134328358
broad,2,base_11_plus_demographics,extra_trees_balanced,17,552,0.1251448435689455,0.2717391304347826,0.586762776145932,0.7957794361525705,0.5813953488372093,0.5154639175257731,0.6666666666666666,0.7164179104477612
broad,3,base_11_plus_demographics,baseline_all_negative,17,549,0.13756187540861115,0.22768670309653916,0.22768670309653916,0.5,0.0,0.0,0.0,0.5
broad,3,base_11_plus_demographics,logistic_balanced,17,549,0.13756187540861115,0.22768670309653916,0.5137731539354786,0.7706981132075471,0.5259938837920489,0.42574257425742573,0.688,0.7072075471698113
broad,3,base_11_plus_demographics,random_forest_balanced,17,549,0.13756187540861115,0.22768670309653916,0.5333003391364055,0.7889245283018868,0.5591397849462365,0.5064935064935064,0.624,0.7223773584905661
broad,3,base_11_plus_demographics,extra_trees_balanced,17,549,0.13756187540861115,0.22768670309653916,0.5281024926095731,0.7963490566037735,0.5647840531561462,0.48295454545454547,0.68,0.732688679245283
broad,4,base_11_plus_demographics,baseline_all_negative,17,537,0.147711928972301,0.21601489757914338,0.21601489757914338,0.5,0.0,0.0,0.0,0.5
broad,4,base_11_plus_demographics,logistic_balanced,17,537,0.147711928972301,0.21601489757914338,0.6111140836071233,0.8277090670816611,0.5874587458745875,0.47593582887700536,0.7672413793103449,0.7672311409615857
broad,4,base_11_plus_demographics,random_forest_balanced,17,537,0.147711928972301,0.21601489757914338,0.612412149281871,0.8455237939225162,0.5984848484848485,0.5337837837837838,0.6810344827586207,0.7585694979113768
broad,4,base_11_plus_demographics,extra_trees_balanced,17,537,0.147711928972301,0.21601489757914338,0.5802467203123612,0.8372307314276354,0.5910652920962199,0.49142857142857144,0.7413793103448276,0.7649889425833402
broad,5,base_11_plus_demographics,baseline_all_negative,17,556,0.1330998248686515,0.24820143884892087,0.24820143884892087,0.5,0.0,0.0,0.0,0.5
