index,scope,feature_set,model,n_features,rows_test_mean,rows_test_std,top25_threshold_train_mean,top25_threshold_train_std,positive_rate_test_mean,positive_rate_test_std,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,balanced_accuracy_mean,balanced_accuracy_std
42,broad,full_minus_wind_speed,logistic_balanced,20,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.7374578085615668,0.01752416156273802,0.8741284318185312,0.019833433544937263,0.6727466439540744,0.02485466187207632,0.5998289663552822,0.032744555594235066,0.7669177411294352,0.024504551496358787,0.8046951549916589,0.018040481814058984
43,broad,full_minus_wind_speed,random_forest_balanced,20,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.7048314715171452,0.01862795828901956,0.8734039054899382,0.014617848469291053,0.662812814275115,0.018870616364957623,0.609397595372852,0.025372052413460657,0.7270976511744127,0.020461308789428246,0.7919342033550172,0.010685319038418269
44,strict,base_11,baseline_all_negative,11,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.23483238064017714,0.015298888549094562,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
45,strict,base_11,extra_trees_balanced,11,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.5968838552364726,0.02541684323433396,0.7971857098206645,0.015834181734451516,0.5278946324334125,0.03698125310596282,0.45697268661850704,0.035122827092298685,0.6285777619107106,0.06481942857900279,0.6997591379085015,0.026716141797067067
46,strict,base_11,logistic_balanced,11,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.5282302177504141,0.017670543790744647,0.7666344565145009,0.025520895819133558,0.5261389136744086,0.01993162405533992,0.4376780270001633,0.02901866457930103,0.663349430797146,0.04300552237256183,0.7006354377183148,0.01699481765774838
47,strict,base_11,random_forest_balanced,11,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.6110004928041401,0.02043091774098051,0.8107728673478556,0.018981158037436996,0.5770446131217513,0.02256657320642208,0.5484444563403865,0.03078494009681615,0.6123510674583572,0.05365142521667225,0.7282946612638491,0.018430538952606892
48,strict,base_11_plus_all_repollution_specific,baseline_all_negative,15,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.23483238064017714,0.015298888549094562,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
49,strict,base_11_plus_all_repollution_specific,extra_trees_balanced,15,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.684053261835694,0.03193569041292326,0.8568793176703229,0.011522020267036293,0.6215193203414684,0.0182708480069379,0.5619417175656781,0.03501536581241275,0.6998949856615119,0.05155528860906602,0.7658637666944715,0.01507665446546725
50,strict,base_11_plus_all_repollution_specific,logistic_balanced,15,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7994337507110524,0.01405345357185626,0.8909442680201376,0.022398207169460525,0.7181852420199603,0.04113611697737889,0.6503216756514096,0.0562189746511775,0.8039602325638582,0.02705913207198532,0.8354429759095524,0.022825202808367435
51,strict,base_11_plus_all_repollution_specific,random_forest_balanced,15,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7453501636650094,0.028689269445118307,0.891646230405202,0.011418833534677611,0.6917673845494482,0.04324378482756581,0.6578343026443331,0.054120812757884725,0.7317000273164386,0.04710599799294683,0.8074483268031521,0.02435467600258056
