site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,repollution_kg_per_day,previous_total_weight,days_between_visits,repollution_risk_score,actual_top25_training_label,priority_rank,priority_percentile,priority_band
3815,3815,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΡΊΝΑ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 31,2022-12-19,2022-12-19,2024-06-07,2024-06-07,high,canonical_high,multiple_special_numbers,0.0,0.0,536,0.04700111752663605,0,1198,0.7991994663108739,below_top_30_percent
508,508,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 122,2023-05-02,2023-05-02,2024-06-23,2024-06-23,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,0.0,418,0.04698028346465354,0,1199,0.799866577718479,below_top_30_percent
3813,3813,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 29,2022-12-19,2022-12-19,2024-06-07,2024-06-07,high,canonical_high,multiple_special_numbers,0.0,0.0,536,0.04697244832299182,0,1200,0.800533689126084,below_top_30_percent
3038,3038,ΙΘΑΚΗ,,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 77,2022-07-06,2022-07-06,2024-07-28,2024-07-28,high,canonical_high,ok,0.0,20.0,753,0.04693838336455518,0,1201,0.8012008005336891,below_top_30_percent
4368,4368,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 123,2023-05-02,2023-05-02,2024-06-23,2024-06-23,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,418,0.04692314101219016,0,1202,0.8018679119412941,below_top_30_percent
4366,4366,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 120,2023-05-02,2023-05-02,2024-06-23,2024-06-23,high,canonical_high,multiple_regions,0.0,0.0,418,0.046923108690826824,0,1203,0.8025350233488993,below_top_30_percent
4367,4367,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 121,2023-05-02,2023-05-02,2024-06-23,2024-06-23,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,418,0.04692306024762113,0,1204,0.8032021347565044,below_top_30_percent
3809,3809,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 25,2022-12-19,2022-12-19,2024-06-07,2024-06-07,high,canonical_high,multiple_special_numbers,0.0,0.0,536,0.04691530325739248,0,1205,0.8038692461641094,below_top_30_percent
3810,3810,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 26,2022-12-19,2022-12-19,2024-06-07,2024-06-07,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,536,0.046915288744382194,0,1206,0.8045363575717145,below_top_30_percent
3811,3811,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 27,2022-12-19,2022-12-19,2024-06-07,2024-06-07,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,536,0.04691526901289769,0,1207,0.8052034689793195,below_top_30_percent
1049,1049,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 40,2020-05-05,2020-05-05,2024-04-19,2024-04-19,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,62.0,1445,0.046889824662327266,0,1208,0.8058705803869246,below_top_30_percent
1066,1066,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 76,2020-05-09,2020-05-09,2024-04-19,2024-04-19,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,70.0,1441,0.0468893965257498,0,1209,0.8065376917945297,below_top_30_percent
3814,3814,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 30,2022-12-19,2022-12-19,2024-06-07,2024-06-07,high,canonical_high,multiple_special_numbers,0.0,0.0,536,0.046858143431661385,0,1210,0.8072048032021347,below_top_30_percent
4365,4365,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 119,2023-05-02,2023-05-02,2024-06-23,2024-06-23,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,418,0.04680894270615668,0,1211,0.8078719146097398,below_top_30_percent
628,628,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΘΥΝΉ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 165,2020-01-20,2020-01-20,2023-05-19,2023-05-19,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1215,0.04662794520906668,0,1212,0.8085390260173448,below_top_30_percent
1447,1447,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 15 | ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 16,2020-08-27,2020-08-27,2025-09-16,2025-09-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,1846,0.04637103106558559,0,1213,0.80920613742495,below_top_30_percent
3042,3042,ΙΘΑΚΗ,,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 85 | ΙΘΆΚΗ ΠΑΡΑΛΊΑ 86,2022-07-06,2022-07-06,2024-07-27,2024-07-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,22.0,752,0.04604133736438356,0,1214,0.8098732488325551,below_top_30_percent
1926,1926,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 245,2021-06-19,2021-06-19,2025-05-19,2025-05-19,high,canonical_high,multiple_special_numbers,0.0,0.0,1430,0.04541967170037263,0,1215,0.8105403602401601,below_top_30_percent
4557,4557,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 556 | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 557,2023-08-01,2023-08-01,2025-11-05,2025-11-05,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,44.0,827,0.04529268275382943,0,1216,0.8112074716477652,below_top_30_percent
1040,1040,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 15,2020-05-03,2020-05-03,2024-04-18,2024-04-18,high,canonical_high,multiple_regions,0.0,3.0,1446,0.04527418214052517,0,1217,0.8118745830553702,below_top_30_percent
3832,3832,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 60 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 61,2022-12-22,2022-12-22,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,540,0.04512078810264994,0,1218,0.8125416944629753,below_top_30_percent
3834,3834,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 64,2022-12-22,2022-12-22,2024-06-14,2024-06-14,high,canonical_high,multiple_special_numbers,0.0,0.0,540,0.045120782529961906,0,1219,0.8132088058705804,below_top_30_percent
3833,3833,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 62 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 63,2022-12-22,2022-12-22,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,540,0.04512078048901568,0,1220,0.8138759172781854,below_top_30_percent
3835,3835,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 65,2022-12-22,2022-12-22,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,540,0.04512077836923919,0,1221,0.8145430286857905,below_top_30_percent
3831,3831,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΧΟΛΧΑΚΆΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 58 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 59,2022-12-22,2022-12-22,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,540,0.04512077520245698,0,1222,0.8152101400933957,below_top_30_percent
3836,3836,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 66 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 67,2022-12-22,2022-12-22,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,540,0.04512077387887527,0,1223,0.8158772515010007,below_top_30_percent
3837,3837,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΨΩΦΑΓΡΙΛΙΆ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 68,2022-12-22,2022-12-22,2024-06-14,2024-06-14,high,canonical_high,multiple_special_numbers,0.0,0.0,540,0.045120772008277105,0,1224,0.8165443629086058,below_top_30_percent
3838,3838,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΜΈΛΙΣΣΑ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 69,2022-12-22,2022-12-22,2024-06-14,2024-06-14,high,canonical_high,multiple_special_numbers,0.0,0.0,540,0.04512075839421512,0,1225,0.8172114743162108,below_top_30_percent
3828,3828,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 54,2022-12-22,2022-12-22,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.0,0.0,542,0.04489393068191751,0,1226,0.8178785857238159,below_top_30_percent
3827,3827,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 53,2022-12-22,2022-12-22,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.0,0.0,542,0.04489391929028514,0,1227,0.818545697131421,below_top_30_percent
429,429,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 367,2019-12-07,2019-12-07,2023-04-03,2023-04-03,high,canonical_high,ok,0.0527617477328936,27.0,1213,0.04485064848036701,0,1228,0.819212808539026,below_top_30_percent
3826,3826,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 51 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 52,2022-12-22,2022-12-22,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0.04475711833300841,0,1229,0.8198799199466311,below_top_30_percent
631,631,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΒΕΡΒΈΡΟΝΤΑ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 168,2020-01-21,2020-01-21,2023-05-22,2023-05-22,high,canonical_high,multiple_regions,0.0468364831552999,0.0,1217,0.044596189567975106,0,1230,0.8205470313542361,below_top_30_percent
416,416,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΡΟΠΑΤΟΎΜΕΝΟΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 350,2019-12-04,2019-12-04,2023-03-27,2023-03-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,49.0,1209,0.044535418588319345,0,1231,0.8212141427618412,below_top_30_percent
1048,1048,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 39,2020-05-05,2020-05-05,2024-04-19,2024-04-19,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,55.0,1445,0.04446416146759724,0,1232,0.8218812541694464,below_top_30_percent
3825,3825,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 50,2022-12-22,2022-12-22,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.0,0.0,542,0.04443042701332906,0,1233,0.8225483655770514,below_top_30_percent
3824,3824,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 48 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 49,2022-12-22,2022-12-22,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0.044430419317391,0,1234,0.8232154769846565,below_top_30_percent
3823,3823,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 47,2022-12-22,2022-12-22,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.0,0.0,542,0.04437619377126911,0,1235,0.8238825883922615,below_top_30_percent
3821,3821,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 44 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 45,2022-12-22,2022-12-22,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0.04434911300621888,0,1236,0.8245496997998666,below_top_30_percent
1041,1041,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΚΙΣΊΣ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 16,2020-05-03,2020-05-03,2024-04-18,2024-04-18,high,canonical_high,multiple_regions,0.0,60.0,1446,0.04429996667908377,0,1237,0.8252168112074717,below_top_30_percent
3819,3819,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 41 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 42,2022-12-22,2022-12-22,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0.04426793701286514,0,1238,0.8258839226150767,below_top_30_percent
3820,3820,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 43,2022-12-22,2022-12-22,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0.04426790969609576,0,1239,0.8265510340226818,below_top_30_percent
2898,2898,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 60 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 61,2022-06-26,2022-06-26,2024-07-30,2024-07-30,high,canonical_high,multiple_special_numbers,0.0,0.0,765,0.044236488927129045,0,1240,0.8272181454302868,below_top_30_percent
2896,2896,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΑΜΜΎΔΙ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 58,2022-06-26,2022-06-26,2024-07-30,2024-07-30,high,canonical_high,ok,0.0,0.0,765,0.0442364735807049,0,1241,0.8278852568378919,below_top_30_percent
3057,3057,ΙΘΑΚΗ,,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 116,2022-09-01,2022-09-01,2024-07-29,2024-07-29,high,canonical_high,multiple_special_numbers,0.0,12.0,697,0.04407413011742972,0,1242,0.828552368245497,below_top_30_percent
1798,1798,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 128,2021-05-13,2021-05-13,2025-03-26,2025-03-26,high,canonical_high,multiple_special_numbers,0.0,0.0,1413,0.04389972086890704,0,1243,0.829219479653102,below_top_30_percent
1055,1055,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 52 | ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 53,2020-05-06,2020-05-06,2024-04-17,2024-04-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,49.0,1442,0.04388946515715926,0,1244,0.8298865910607072,below_top_30_percent
671,671,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,,ΎΔΡΑ ΠΑΡΑΛΊΑ 40,2020-01-28,2020-01-28,2025-10-15,2025-10-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,2087,0.04384640621736016,0,1245,0.8305537024683122,below_top_30_percent
1164,1164,ΕΥΒΟΙΑ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΜΠΌΖΑ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 117,2020-06-02,2020-06-02,2025-12-10,2025-12-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,7.0,2017,0.04380213047982801,0,1246,0.8312208138759173,below_top_30_percent
1807,1807,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 133,2021-05-16,2021-05-16,2025-03-23,2025-03-23,high,canonical_high,multiple_special_numbers,0.0,0.0,1407,0.043699005180648814,0,1247,0.8318879252835224,below_top_30_percent
1521,1521,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 9 | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 10,2020-10-10,2020-10-10,2025-11-12,2025-11-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,96.0,1859,0.043694826448026206,0,1248,0.8325550366911274,below_top_30_percent
3102,3102,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 8 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 9,2022-07-24,2022-07-24,2024-08-25,2024-08-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,763,0.04357713293280479,0,1249,0.8332221480987325,below_top_30_percent
3100,3100,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 5,2022-07-24,2022-07-24,2024-08-25,2024-08-25,high,canonical_high,multiple_special_numbers,0.0,0.0,763,0.043484387608709,0,1250,0.8338892595063375,below_top_30_percent
3105,3105,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 15 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 16,2022-07-24,2022-07-24,2024-08-25,2024-08-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,763,0.043348927131036566,0,1251,0.8345563709139426,below_top_30_percent
55,55,ΣΧΟΙΝΟΥΣΑ - ΟΦΕΙΔΟΥΣΣΑ,ΠΑΡΑΛΊΑ ΦΕΙΔΟΎΣΑΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 1 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 2,2019-09-22,2019-09-22,2022-12-21,2022-12-21,medium,canonical_medium,multiple_special_numbers; multiple_regions; many_name_variants,0.0,0.0,1186,0.043277219440855316,0,1252,0.8352234823215477,below_top_30_percent
3115,3115,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 46,2022-07-24,2022-07-24,2024-08-26,2024-08-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,764,0.04324732178350686,0,1253,0.8358905937291528,below_top_30_percent
3970,3970,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 115,2023-01-04,2023-01-04,2024-05-04,2024-05-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,486,0.04321308410809678,0,1254,0.8365577051367579,below_top_30_percent
3123,3123,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 57,2022-07-25,2022-07-25,2024-08-26,2024-08-26,high,canonical_high,multiple_special_numbers,0.0,0.0,763,0.04318994185758028,0,1255,0.8372248165443629,below_top_30_percent
3122,3122,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 55 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 56,2022-07-25,2022-07-25,2024-08-26,2024-08-29,high,canonical_high,multiple_special_numbers,0.0,0.0,763,0.04313716327702814,0,1256,0.837891927951968,below_top_30_percent
3120,3120,ΛΕΥΚΑΔΑ,ΠΑΡΑΛΊΑ ΟΡΦΟΓΙΆΝΝΗ,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 52 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 53,2022-07-25,2022-07-25,2024-08-26,2024-08-29,high,canonical_high,multiple_special_numbers,0.0,0.0,763,0.0431371544776359,0,1257,0.8385590393595731,below_top_30_percent
3106,3106,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 17 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 18 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 19 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 20,2022-07-24,2022-07-24,2024-08-25,2024-08-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,763,0.04312840890618859,0,1258,0.8392261507671781,below_top_30_percent
3126,3126,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 60,2022-07-25,2022-07-25,2024-08-29,2024-08-29,high,canonical_high,multiple_special_numbers,0.0,0.0,766,0.043087318465119186,0,1259,0.8398932621747832,below_top_30_percent
3125,3125,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 59,2022-07-25,2022-07-25,2024-08-29,2024-08-29,high,canonical_high,multiple_special_numbers,0.0,0.0,766,0.043087286545598576,0,1260,0.8405603735823882,below_top_30_percent
1952,1952,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 265,2021-06-24,2021-06-24,2025-03-22,2025-03-22,high,canonical_high,ok,0.0073152889539136,30.0,1367,0.04305657273627533,0,1261,0.8412274849899933,below_top_30_percent
3108,3108,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 25,2022-07-24,2022-07-24,2024-08-25,2024-08-25,high,canonical_high,multiple_special_numbers,0.0,0.0,763,0.04300546785750005,0,1262,0.8418945963975984,below_top_30_percent
3119,3119,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 51,2022-07-25,2022-07-25,2024-08-26,2024-08-26,high,canonical_high,multiple_special_numbers,0.0,0.0,763,0.042952933876898525,0,1263,0.8425617078052035,below_top_30_percent
3124,3124,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 58,2022-07-25,2022-07-25,2024-08-29,2024-08-29,high,canonical_high,multiple_special_numbers,0.0,0.0,766,0.04290321966583355,0,1264,0.8432288192128086,below_top_30_percent
3121,3121,ΛΕΥΚΑΔΑ,ΠΑΡΑΛΊΑ ΒΆΛΤΑ,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 54,2022-07-25,2022-07-25,2024-08-29,2024-08-29,high,canonical_high,multiple_special_numbers,0.0,0.0,766,0.04285084262409334,0,1265,0.8438959306204136,below_top_30_percent
3107,3107,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 21,2022-07-24,2022-07-24,2024-08-25,2024-08-25,high,canonical_high,multiple_special_numbers,0.0,0.0,763,0.04272832563866854,0,1266,0.8445630420280187,below_top_30_percent
243,243,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΙΜΑΝΆΚΙ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 148,2019-11-04,2019-11-04,2023-02-11,2023-02-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1195,0.042462979975853625,0,1267,0.8452301534356238,below_top_30_percent
1967,1967,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 128,2021-08-29,2021-08-29,2024-11-28,2024-11-28,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1187,0.04242838580203926,0,1268,0.8458972648432288,below_top_30_percent
1047,1047,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 36 | ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 37,2020-05-04,2020-05-04,2024-04-19,2024-04-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,47.0,1446,0.042424926758475645,0,1269,0.8465643762508339,below_top_30_percent
350,350,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 270,2019-11-21,2019-11-21,2023-03-08,2023-03-08,high,canonical_high,ok,0.0399002493765586,9.0,1203,0.04238265409257585,0,1270,0.8472314876584389,below_top_30_percent
3114,3114,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 45,2022-07-24,2022-07-24,2024-08-26,2024-08-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,764,0.04218051026510685,0,1271,0.847898599066044,below_top_30_percent
1142,1142,ΕΥΒΟΙΑ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΠΗΝΕΛΌΠΗ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 60,2020-05-29,2020-05-29,2026-01-16,2026-01-16,high,canonical_high,multiple_regions,0.0,20.0,2058,0.04216602732656663,0,1272,0.8485657104736491,below_top_30_percent
4558,4558,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 558,2023-08-01,2023-08-01,2025-11-05,2025-11-05,medium,canonical_medium,multiple_regions,0.0,34.0,827,0.0420239410207189,0,1273,0.8492328218812542,below_top_30_percent
183,183,ΚΡΗΤΗ,,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 89,2019-10-29,2019-10-29,2023-04-21,2023-04-21,high,canonical_high,ok,0.0393700787401574,77.0,1270,0.04186921800772407,0,1274,0.8498999332888593,below_top_30_percent
725,725,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΑΙ'ΓΙΆΝΝΗΣ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 25,2020-02-14,2020-02-14,2026-01-28,2026-01-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,13.0,2175,0.04180146446798305,0,1275,0.8505670446964643,below_top_30_percent
166,166,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΜΜΟΎΔΙ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 72,2019-10-28,2019-10-28,2023-02-13,2023-02-13,high,canonical_high,ok,0.0,16.0,1204,0.041796960472686495,0,1276,0.8512341561040694,below_top_30_percent
