site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,repollution_kg_per_day,previous_total_weight,days_between_visits,target_top25
1881,1881,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 198,2021-05-28,2021-05-28,2025-05-09,2025-05-09,high,canonical_high,ok,0.0,31.0,1442,0
1889,1889,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 62 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 62 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 63,2021-08-08,2021-08-09,2025-03-14,2025-03-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.2528560548362528,791.0,1313,1
1893,1893,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΚΌΤΣΙΝΑ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 215 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 215 (2),2021-06-02,2021-06-04,2025-05-15,2025-05-15,high,canonical_high,multiple_special_numbers,0.285912560721721,767.0,1441,1
1895,1895,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 69,2021-08-13,2021-08-13,2025-02-02,2025-02-02,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,193.0,1269,0
1896,1896,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 217,2021-06-04,2021-06-04,2025-05-07,2025-05-07,high,canonical_high,multiple_special_numbers,0.0,0.0,1433,0
1897,1897,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (1),2021-08-13,2021-08-13,2021-11-03,2021-11-04,high,canonical_high,multiple_regions,2.707317073170732,128.0,82,1
1897,1897,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (3),2021-11-03,2021-11-04,2024-11-26,2024-11-26,high,canonical_high,multiple_regions,0.0,222.0,1118,0
1898,1898,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 218 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 218 (2),2021-06-04,2021-06-05,2025-05-07,2025-05-07,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0279329608938547,215.0,1432,0
1899,1899,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 71 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 73,2021-08-14,2021-08-14,2025-03-18,2025-03-18,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1312,0
1900,1900,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 219,2021-06-05,2021-06-05,2025-05-07,2025-05-07,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1432,0
1905,1905,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 77,2021-08-14,2021-08-14,2024-11-09,2024-11-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,1183,0
1907,1907,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 78,2021-08-14,2021-08-14,2024-11-09,2024-11-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,1183,0
1911,1911,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 82,2021-08-14,2021-08-14,2024-11-08,2024-11-08,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1182,0
1912,1912,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 83,2021-08-14,2021-08-14,2024-11-04,2024-11-04,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1178,0
1913,1913,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 231,2021-06-12,2021-06-12,2025-05-08,2025-05-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,896.0,1426,0
1914,1914,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 84,2021-08-14,2021-08-14,2024-11-04,2024-11-08,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1178,0
1916,1916,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 85,2021-08-14,2021-08-14,2024-11-04,2024-11-04,high,canonical_high,multiple_regions,0.0,184.0,1178,0
1922,1922,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 242,2021-06-18,2021-06-18,2025-05-13,2025-05-13,high,canonical_high,ok,0.0,65.0,1425,0
1926,1926,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 245,2021-06-19,2021-06-19,2025-05-19,2025-05-19,high,canonical_high,multiple_special_numbers,0.0,0.0,1430,0
1931,1931,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 101 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 101 (2),2021-08-16,2021-08-17,2024-11-04,2024-11-04,high,canonical_high,multiple_regions,0.0,202.0,1175,0
1932,1932,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 249 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 251,2021-06-20,2021-06-20,2025-05-08,2025-05-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0063469675599435,98.0,1418,0
1933,1933,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 102 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 102 (2),2021-08-16,2021-08-17,2024-11-04,2024-11-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_regions,0.0,58.0,1175,0
1934,1934,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 250,2021-06-20,2021-06-20,2025-05-08,2025-05-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1418,0
1937,1937,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 254,2021-06-20,2021-06-20,2025-05-08,2025-05-08,high,canonical_high,multiple_special_numbers,0.0,0.0,1418,0
1941,1941,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΝΕΦΤΊΝΑ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 259 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 259 (2),2021-06-22,2021-06-25,2025-05-09,2025-05-09,medium,canonical_medium,coordinate_spread_100_250m,0.0,8.0,1414,0
1942,1942,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 112,2021-08-19,2021-08-19,2024-11-07,2024-11-07,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,1176,0
1944,1944,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 113 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 113 (2),2021-08-19,2021-08-20,2024-11-07,2024-11-07,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,559.0,1175,0
1945,1945,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 261,2021-06-22,2021-06-22,2025-05-14,2025-05-14,high,canonical_high,ok,0.0499296765119549,159.0,1422,0
1946,1946,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 114,2021-08-21,2021-08-21,2024-11-03,2024-11-03,high,canonical_high,multiple_regions,0.1649572649572649,509.0,1170,1
1947,1947,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 262,2021-06-22,2021-06-22,2025-05-14,2025-05-14,high,canonical_high,multiple_special_numbers,0.0646976090014064,20.0,1422,0
1952,1952,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 265,2021-06-24,2021-06-24,2025-03-22,2025-03-22,high,canonical_high,ok,0.0073152889539136,30.0,1367,0
1953,1953,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 118 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 118 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 118 (3),2021-08-23,2021-08-25,2024-11-06,2024-11-06,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,504.0,1169,0
1954,1954,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 266,2021-06-24,2021-06-24,2025-03-22,2025-03-22,high,canonical_high,ok,0.0109729334308705,0.0,1367,0
1957,1957,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 120,2021-08-25,2021-08-25,2024-11-03,2024-11-03,high,canonical_high,multiple_regions,0.0,78.0,1166,0
1958,1958,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 121 (1),2021-08-25,2021-08-25,2021-09-05,2021-09-05,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,11.181818181818182,43.0,11,1
1958,1958,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 121 (2),2021-09-05,2021-09-05,2024-11-05,2024-11-05,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,123.0,1157,0
1959,1959,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 122,2021-08-26,2021-08-26,2025-03-10,2025-03-10,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1292,0
1960,1960,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 270,2021-06-25,2021-06-25,2025-05-09,2025-05-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1414,0
1965,1965,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 274,2021-06-25,2021-06-25,2025-05-09,2025-05-09,high,canonical_high,ok,0.0664780763790664,55.0,1414,0
1966,1966,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 275,2021-06-25,2021-06-25,2025-05-15,2025-05-15,high,canonical_high,ok,0.0,71.0,1420,0
1967,1967,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 128,2021-08-29,2021-08-29,2024-11-28,2024-11-28,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1187,0
1968,1968,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 276,2021-06-25,2021-06-25,2025-05-15,2025-05-15,high,canonical_high,ok,0.0767605633802816,0.0,1420,0
1970,1970,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 130,2021-08-30,2021-08-30,2024-11-24,2024-11-24,high,canonical_high,multiple_regions,0.1928934010152284,311.0,1182,1
1974,1974,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 281,2021-06-29,2021-06-29,2025-04-26,2025-04-26,medium,canonical_medium,coordinate_spread_100_250m,0.0,101.0,1397,0
1976,1976,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 135,2021-09-06,2021-09-06,2024-11-05,2024-11-05,high,canonical_high,multiple_regions,0.0,280.0,1156,0
1977,1977,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 283,2021-06-30,2021-06-30,2025-04-26,2025-04-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1396,0
1982,1982,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 286,2021-07-02,2021-07-02,2025-04-03,2025-04-03,high,canonical_high,ok,0.0,385.0,1371,0
1995,1995,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 298,2021-07-06,2021-07-06,2025-05-13,2025-05-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,34.0,1407,0
1995,1995,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 503,2025-05-13,2025-05-13,2025-05-22,2025-05-22,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,9,0
2006,2006,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 312,2021-07-13,2021-07-13,2025-04-22,2025-04-22,medium,canonical_medium,coordinate_spread_100_250m,0.0203045685279187,56.0,1379,0
2007,2007,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 165 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 165 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 165 (3) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 165 (4) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 166 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 166 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 166 (3) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 166 (4) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 166 (5) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 166 (6),2021-09-10,2021-09-19,2024-12-08,2024-12-13,high,canonical_high,multiple_special_numbers; multiple_regions,2.6011904761904763,4700.0,1176,1
2007,2007,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 215 (1) | ΆΘΩΣ ΠΑΡΑΛΊΑ 215 (2) | ΆΘΩΣ ΠΑΡΑΛΊΑ 215 (3) | ΆΘΩΣ ΠΑΡΑΛΊΑ 215 (4),2024-12-08,2024-12-13,2025-03-07,2025-03-08,high,canonical_high,multiple_special_numbers; multiple_regions,8.80952380952381,3059.0,84,1
2008,2008,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 313,2021-07-13,2021-07-13,2025-04-22,2025-04-22,high,canonical_high,ok,0.0,109.0,1379,0
2009,2009,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 168 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 168 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 168 (3) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 168 (4) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 168 (5) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 168 (6) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 168 (7),2021-09-19,2021-09-27,2024-12-10,2024-12-12,high,canonical_high,multiple_special_numbers; multiple_regions,1.4632478632478632,3548.0,1170,1
2009,2009,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 219 (1) | ΆΘΩΣ ΠΑΡΑΛΊΑ 219 (2) | ΆΘΩΣ ΠΑΡΑΛΊΑ 219 (3),2024-12-10,2024-12-12,2025-02-28,2025-03-01,high,canonical_high,multiple_special_numbers; multiple_regions,11.17948717948718,1712.0,78,1
2010,2010,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 169,2021-09-21,2021-09-21,2024-11-20,2024-11-22,high,canonical_high,multiple_regions,0.1262975778546712,159.0,1156,1
2013,2013,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 174 (1),2021-09-27,2021-09-27,2021-11-09,2021-11-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,6.162790697674419,321.0,43,1
2013,2013,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 174 (2),2021-11-09,2021-11-09,2024-12-13,2024-12-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.95929203539823,265.0,1130,1
2013,2013,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 220 (1) | ΆΘΩΣ ΠΑΡΑΛΊΑ 220 (2) | ΆΘΩΣ ΠΑΡΑΛΊΑ 221,2024-12-13,2024-12-14,2025-02-26,2025-02-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,7.054054054054054,1084.0,74,1
2014,2014,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 175 (1),2021-09-28,2021-09-28,2024-11-20,2024-11-20,high,canonical_high,multiple_regions,0.1357702349869451,385.0,1149,1
2018,2018,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 179,2021-11-03,2021-11-03,2024-11-26,2024-11-26,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,268.0,1119,0
2024,2024,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 188 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 188 (2),2021-11-06,2021-11-08,2024-11-12,2024-11-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,363.0,1100,0
2025,2025,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 190 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 190 (2),2021-11-08,2021-11-09,2024-12-15,2024-12-15,high,canonical_high,multiple_special_numbers; multiple_regions,0.1713780918727915,1313.0,1132,1
2025,2025,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 223 (1),2024-12-15,2024-12-15,2025-02-03,2025-02-03,high,canonical_high,multiple_special_numbers; multiple_regions,9.04,194.0,50,1
2028,2028,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 193,2021-11-12,2021-11-12,2024-11-17,2024-11-20,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.7257039055404177,43.0,1101,1
2029,2029,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 224 (1),2024-12-15,2024-12-15,2025-02-03,2025-02-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,12.34,288.0,50,1
2029,2029,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 224 (2),2025-02-03,2025-02-03,2025-02-13,2025-02-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,152.7,617.0,10,1
2030,2030,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 198 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 198 (2),2021-11-19,2021-11-20,2025-02-13,2025-02-13,high,canonical_high,multiple_regions,0.3497036409822184,1457.0,1181,1
2032,2032,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΤΣΟΥΓΚΡΙΆΚΙ ΠΑΡΑΛΊΑ 20,2021-10-14,2021-10-14,2024-03-27,2024-03-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,895,0
2033,2033,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 26,2021-10-15,2021-10-15,2024-03-23,2024-03-23,high,canonical_high,multiple_special_numbers; multiple_regions,0.0235955056179775,0.0,890,0
2034,2034,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 27,2021-10-15,2021-10-15,2024-03-23,2024-03-23,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,890,0
2037,2037,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΜΆΡΑΓΚΟΣ ΠΑΡΑΛΊΑ 35,2021-10-15,2021-10-15,2021-10-25,2021-10-25,high,canonical_high,multiple_special_numbers,1.1,0.0,10,1
2038,2038,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),ΠΑΡΑΛΊΑ ΆΡΚΟΣ,ΆΡΚΟΣ ΠΑΡΑΛΊΑ 36,2021-10-15,2021-10-15,2024-03-25,2024-03-25,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,892,0
2039,2039,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),ΠΑΡΑΛΊΑ ΆΡΚΟΣ,ΆΡΚΟΣ ΠΑΡΑΛΊΑ 37 | ΆΡΚΟΣ ΠΑΡΑΛΊΑ 38,2021-10-15,2021-10-15,2024-03-25,2024-03-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.147982062780269,0.0,892,1
2044,2044,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),ΠΑΡΑΛΊΑ ΚΡΥΦΉ ΑΜΜΟΥΔΙΆ,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 60,2021-10-18,2021-10-18,2023-09-12,2023-09-12,high,canonical_high,multiple_regions,0.430835734870317,104.0,694,1
2045,2045,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),ΠΑΡΑΛΊΑ ΜΑΝΤΡΆΚΙ,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 62,2021-10-19,2021-10-19,2023-09-12,2023-09-12,high,canonical_high,multiple_regions,0.3116883116883117,263.0,693,1
2047,2047,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),ΠΑΡΑΛΊΑ ΜΙΚΡΌΣ ΑΣΕΛΊΝΟΣ,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 68 (1) | ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 68 (2) | ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 71,2021-10-24,2021-10-26,2023-09-19,2023-09-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.101010101010101,202.0,693,1
2048,2048,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 70,2021-10-25,2021-10-25,2024-03-26,2024-03-26,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,883,0
2049,2049,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 73,2021-10-27,2021-10-27,2023-09-19,2023-09-19,high,canonical_high,multiple_regions,0.1040462427745664,69.0,692,1
2050,2050,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),ΠΑΡΑΛΊΑ ΚΆΣΤΡΟ,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 81,2021-11-02,2021-11-02,2024-03-26,2024-03-26,high,canonical_high,multiple_special_numbers; multiple_regions,0.3222857142857143,140.0,875,1
2062,2062,ΣΑΜΟΣ,,ΣΆΜΟΣ ΠΑΡΑΛΊΑ 19 | ΣΆΜΟΣ ΠΑΡΑΛΊΑ 20 (1),2021-11-25,2021-11-25,2021-12-05,2021-12-05,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,19.4,123.0,10,1
