canonical_site_id,visit_count,special_number_count,special_numbers_seen,source_files_seen,first_visit_date,last_visit_date,mean_latitude,mean_longitude,canonical_max_coordinate_spread_m,region_count,regions_seen,identity_count,name_variants_seen,canonical_region,canonical_beach_name,canonical_beaches,site_confidence,review_reason
3779,3,3,5363 | 5364 | 5367,Typhoon1,2022-12-13,2022-12-14,36.986870333333336,25.025166666666667,325.2940848719397,1,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 75,review,coordinate_spread_250_500m; multiple_special_numbers
3780,1,1,5365,Typhoon1,2022-12-14,2022-12-14,36.969083,24.985722,0.0,1,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΔΣΠΟΤΙΚΟ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΔΣΠΟΤΙΚΌ ΠΑΡΑΛΊΑ 77,high,ok
3781,1,1,5366,Typhoon1,2022-12-14,2022-12-14,36.965806,24.982528,0.0,1,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΔΣΠΟΤΙΚΟ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΔΣΠΟΤΙΚΌ ΠΑΡΑΛΊΑ 78,high,ok
3782,1,1,5368,Typhoon1,2022-12-14,2022-12-14,36.993917,25.023444,0.0,1,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 80,high,ok
3783,1,1,5369,Typhoon1,2022-12-14,2022-12-14,37.006694,25.023806,0.0,1,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ ΜΙΚΡΟ ΜΟΝΑΣΤΗΡΙ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,ΠΑΡΑΛΊΑ ΜΙΚΡΌ ΜΟΝΑΣΤΉΡΙ,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 81,high,ok
3784,2,2,5370 | 8431,Typhoon1 | Typhoon2,2022-12-14,2024-06-14,37.014250000000004,25.029819500000002,22.204119287709453,2,ΑΝΤΙΠΑΡΟΣ | ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 82,high,multiple_special_numbers; multiple_regions
3785,2,2,5371 | 8430,Typhoon1 | Typhoon2,2022-12-14,2024-06-14,37.021014,25.040097,3.9840901869966476,2,ΑΝΤΙΠΑΡΟΣ | ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 83,high,multiple_special_numbers; multiple_regions
3786,2,2,5372 | 8429,Typhoon1 | Typhoon2,2022-12-14,2024-06-14,37.025958,25.049819499999998,3.92921444845991,2,ΑΝΤΙΠΑΡΟΣ | ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 84,high,multiple_special_numbers; multiple_regions
3787,2,2,5373 | 8428,Typhoon1 | Typhoon2,2022-12-14,2024-06-14,37.030125,25.0517225,31.504493310716065,2,ΑΝΤΙΠΑΡΟΣ | ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 85,high,multiple_special_numbers; multiple_regions
3788,3,3,5374 | 8426 | 8427,Typhoon1 | Typhoon2,2022-12-14,2024-06-14,37.037444666666666,25.058166666666665,138.88515574549425,2,ΑΝΤΙΠΑΡΟΣ | ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 86,medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
3789,1,1,5375,Typhoon1,2022-12-14,2022-12-14,37.038222,25.061361,0.0,1,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 87,high,ok
3790,3,2,5376 | 8397,Typhoon1 | Typhoon2,2022-12-14,2024-06-14,37.04173133333333,25.071898333333333,158.2093299958689,2,ΑΝΤΙΠΑΡΟΣ | ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 88,medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
3791,2,2,5377 | 8425,Typhoon1 | Typhoon2,2022-12-15,2024-06-14,37.0415,25.064347499999997,7.3667250601147405,2,ΑΝΤΙΠΑΡΟΣ | ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,1,ΑΝΤΙΠΑΡΟΣ,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 89,high,multiple_special_numbers; multiple_regions
3792,2,2,5378 | 5379,Typhoon1,2022-12-16,2022-12-16,37.108736,25.378847,42.88509602806581,1,ΝΑΞΟΣ,2,ΓΡΟΤΤΑ ΝΑΞΟΣ | ΝΑΞΟΣ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΓΡΟΤΤΆ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 1,high,multiple_special_numbers
3793,2,2,5380 | 8495,Typhoon1 | Typhoon2,2022-12-16,2024-06-17,37.116722,25.3952915,120.67674918004643,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 3,medium,coordinate_spread_100_250m; multiple_special_numbers
3794,1,1,5381,Typhoon1,2022-12-16,2022-12-16,37.125722,25.407278,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 4 (1) | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 4 (2),high,ok
3795,2,2,5382 | 5383,Typhoon1,2022-12-17,2022-12-17,37.130027999999996,25.409319500000002,126.37490455279529,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 5,medium,coordinate_spread_100_250m; multiple_special_numbers
3796,6,6,5384 | 5385 | 5386 | 5387 | 5388 | 5389,Typhoon1,2022-12-17,2022-12-17,37.13576416666667,25.417189833333335,788.4884078203,1,ΝΑΞΟΣ,2,ΑΤΕΝΕΑ ΝΑΞΟΣ | ΝΑΞΟΣ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΑΤΕΝΈΑ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 7,review,coordinate_spread_over_500m; multiple_special_numbers
3797,1,1,5390,Typhoon1,2022-12-17,2022-12-17,37.143167,25.4535,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 13,high,ok
3798,1,1,5391,Typhoon1,2022-12-17,2022-12-17,37.146222,25.457639,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 14,high,ok
3799,1,1,5392,Typhoon1,2022-12-17,2022-12-17,37.148611,25.462306,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 15 (1) | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 15 (2),high,ok
3800,1,1,5393,Typhoon1,2022-12-18,2022-12-18,37.152056,25.464833,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 16,high,ok
3801,1,1,5394,Typhoon1,2022-12-18,2022-12-18,37.162861,25.47475,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 17,high,ok
3802,1,1,5395,Typhoon1,2022-12-18,2022-12-18,37.178333,25.483028,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 18,high,ok
3803,1,1,5396,Typhoon1,2022-12-18,2022-12-18,37.183139,25.489778,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 19,high,ok
3804,1,1,5397,Typhoon1,2022-12-18,2022-12-18,37.193528,25.511611,0.0,1,ΝΑΞΟΣ,1,ΙΤΩΝΑΣ ΝΑΞΟΣ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΙΤΏΝΑΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 20,high,ok
3805,2,2,5398 | 8399,Typhoon1 | Typhoon2,2022-12-18,2024-06-14,37.194028,25.544194500000003,9.83205727936741,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 21,high,multiple_special_numbers
3806,2,2,5399 | 8402,Typhoon1 | Typhoon2,2022-12-18,2024-06-14,37.190014,25.544611,5.856704119348283,1,ΝΑΞΟΣ,2,ΝΑΞΟΣ | ΝΑΞΟΣ ΦΩΚΑΣ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΦΩΚΆΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 22,high,multiple_special_numbers
3807,1,1,5400,Typhoon1,2022-12-18,2022-12-18,37.163556,25.573722,0.0,1,ΝΑΞΟΣ,1,ΓΛΥΦΑΔΑ ΝΑΞΟΣ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΓΛΥΦΆΔΑ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 23,high,ok
3808,3,3,5401 | 8400 | 8401,Typhoon1 | Typhoon2,2022-12-18,2024-06-14,37.12591666666667,25.591046333333335,204.48087051671482,1,ΝΑΞΟΣ,2,ΛΙΜΝΑΡΙ ΝΑΞΟΣ | ΝΑΞΟΣ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΛΙΜΝΆΡΙ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 24,medium,coordinate_spread_100_250m; multiple_special_numbers
3809,2,2,5402 | 8263,Typhoon1 | Typhoon2,2022-12-19,2024-06-07,36.958361,25.534014,2.487879125095177,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 25,high,multiple_special_numbers
3810,4,4,5403 | 8260 | 8261 | 8262,Typhoon1 | Typhoon2,2022-12-19,2024-06-07,36.95654175000001,25.52820125,172.76182488050077,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 26,medium,coordinate_spread_100_250m; multiple_special_numbers
3811,4,4,5404 | 8257 | 8258 | 8259,Typhoon1 | Typhoon2,2022-12-19,2024-06-07,36.9574375,25.5204095,237.2948959627129,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 27,medium,coordinate_spread_100_250m; multiple_special_numbers
3812,1,1,5405,Typhoon1,2022-12-19,2022-12-19,36.95475,25.507806,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ ΣΠΕΔΟ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΣΠΕΔΌ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 28,high,ok
3813,2,2,5406 | 8256,Typhoon1 | Typhoon2,2022-12-19,2024-06-07,36.9519305,25.499903,3.8992526345219565,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 29,high,multiple_special_numbers
3814,2,2,5407 | 8255,Typhoon1 | Typhoon2,2022-12-19,2024-06-07,36.949847500000004,25.497528,9.229178911109475,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 30,high,multiple_special_numbers
3815,2,2,5408 | 8254,Typhoon1 | Typhoon2,2022-12-19,2024-06-07,36.9475695,25.4899585,27.75677831373592,1,ΝΑΞΟΣ,2,ΝΑΞΟΣ | ΝΑΞΟΣ ΡΙΝΑ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΡΊΝΑ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 31,high,multiple_special_numbers
3816,2,2,5409 | 8245,Typhoon1 | Typhoon2,2022-12-19,2024-06-07,36.939542,25.485861,3.113457946087794,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 32,high,multiple_special_numbers
3817,14,14,5410 | 5411 | 5412 | 5413 | 5414 | 5415 | 5416 | 8246 | 8247 | 8248 | 8249 | 8250 | 8251 | 8252,Typhoon1 | Typhoon2,2022-12-19,2024-06-07,36.932256,25.463823428571427,852.3751527670127,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 33,review,coordinate_spread_over_500m; multiple_special_numbers
3818,2,2,5417 | 8253,Typhoon1 | Typhoon2,2022-12-19,2024-06-07,36.921056,25.443611,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 40,high,multiple_special_numbers
3819,4,4,5418 | 5419 | 8448 | 8450,Typhoon1 | Typhoon2,2022-12-22,2024-06-16,36.9748125,25.55696525,234.32074547557238,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 41,medium,coordinate_spread_100_250m; multiple_special_numbers
3820,3,3,5420 | 8451 | 8452,Typhoon1 | Typhoon2,2022-12-22,2024-06-16,36.979425666666664,25.557241,226.5022062314669,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 43,medium,coordinate_spread_100_250m; multiple_special_numbers
3821,3,3,5421 | 5422 | 8454,Typhoon1 | Typhoon2,2022-12-22,2024-06-16,36.991027333333335,25.562027666666665,126.39039616991874,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 44,medium,coordinate_spread_100_250m; multiple_special_numbers
3822,1,1,5423,Typhoon1,2022-12-22,2022-12-22,36.995333,25.562861,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 46,high,ok
3823,2,2,5424 | 8455,Typhoon1 | Typhoon2,2022-12-22,2024-06-16,36.998708,25.564014,3.984545474328744,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 47,high,multiple_special_numbers
3824,4,4,5425 | 5426 | 8462 | 8464,Typhoon1 | Typhoon2,2022-12-22,2024-06-16,37.00829875,25.568749999999998,200.96266682033084,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 48,medium,coordinate_spread_100_250m; multiple_special_numbers
3825,2,2,5427 | 8465,Typhoon1 | Typhoon2,2022-12-22,2024-06-16,37.011347,25.568958,3.9842875187973252,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 50,high,multiple_special_numbers
3826,3,3,5428 | 5429 | 8467,Typhoon1 | Typhoon2,2022-12-22,2024-06-16,37.017268333333334,25.572574000000003,116.0663328806566,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 51,medium,coordinate_spread_100_250m; multiple_special_numbers
3827,2,2,5430 | 8471,Typhoon1 | Typhoon2,2022-12-22,2024-06-16,37.030125,25.5768055,23.715648064583423,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 53,high,multiple_special_numbers
3828,2,2,5431 | 8473,Typhoon1 | Typhoon2,2022-12-22,2024-06-16,37.03375,25.578680499999997,2.396649144654346,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 54,high,multiple_special_numbers
3829,1,1,5432,Typhoon1,2022-12-22,2022-12-22,37.054556,25.581722,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 55,high,ok
3830,4,4,5433 | 5434 | 8421 | 8422,Typhoon1 | Typhoon2,2022-12-22,2024-06-14,37.06775,25.58584725,273.57989539019206,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 56,review,coordinate_spread_250_500m; multiple_special_numbers
3831,4,4,5435 | 5436 | 8417 | 8418,Typhoon1 | Typhoon2,2022-12-22,2024-06-14,37.079736,25.590618,239.4894214577316,1,ΝΑΞΟΣ,2,ΝΑΞΟΣ | ΝΑΞΟΣ ΧΟΛΧΑΚΑΣ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΧΟΛΧΑΚΆΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 58,medium,coordinate_spread_100_250m; multiple_special_numbers
3832,5,5,5437 | 5438 | 8414 | 8415 | 8416,Typhoon1 | Typhoon2,2022-12-22,2024-06-14,37.08055,25.5988058,170.08549749295995,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 60,medium,coordinate_spread_100_250m; multiple_special_numbers
3833,4,4,5439 | 5440 | 8412 | 8413,Typhoon1 | Typhoon2,2022-12-22,2024-06-14,37.082715500000006,25.602763500000002,134.98531189286945,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 62,medium,coordinate_spread_100_250m; multiple_special_numbers
3834,2,2,5441 | 8411,Typhoon1 | Typhoon2,2022-12-22,2024-06-14,37.0850975,25.605208,15.654385752421527,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 64,high,multiple_special_numbers
3835,4,4,5442 | 8407 | 8408 | 8409,Typhoon1 | Typhoon2,2022-12-22,2024-06-14,37.09327075,25.591624749999998,201.19611894668492,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 65,medium,coordinate_spread_100_250m; multiple_special_numbers
3836,4,4,5443 | 5444 | 8405 | 8406,Typhoon1 | Typhoon2,2022-12-22,2024-06-14,37.101048500000005,25.591673500000002,226.14965686080086,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 66,medium,coordinate_spread_100_250m; multiple_special_numbers
3837,2,2,5445 | 8404,Typhoon1 | Typhoon2,2022-12-22,2024-06-14,37.1038475,25.5939445,10.438786655444863,1,ΝΑΞΟΣ,2,ΝΑΞΟΣ | ΝΑΞΟΣ ΨΩΦΑΓΡΙΛΙΑ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΨΩΦΑΓΡΙΛΙΆ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 68,high,multiple_special_numbers
3838,2,2,5446 | 8403,Typhoon1 | Typhoon2,2022-12-22,2024-06-14,37.106917,25.595889,4.9660345494775635,1,ΝΑΞΟΣ,2,ΜΕΛΙΣΣΑ ΝΑΞΟΣ | ΝΑΞΟΣ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΜΈΛΙΣΣΑ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 69,high,multiple_special_numbers
3839,5,5,5447 | 5448 | 5449 | 8486 | 8487,Typhoon1 | Typhoon2,2022-12-23,2024-06-17,37.091772199999994,25.3432388,343.78820247104557,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 70,review,coordinate_spread_250_500m; multiple_special_numbers
3840,4,4,5450 | 5451 | 8484 | 8485,Typhoon1 | Typhoon2,2022-12-23,2024-06-17,37.087291750000006,25.339903,149.87248727537826,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 73,medium,coordinate_spread_100_250m; multiple_special_numbers
3841,3,3,5452 | 5453 | 8481,Typhoon1 | Typhoon2,2022-12-23,2024-06-17,37.083963000000004,25.34125966666667,65.98882956652695,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 75,high,multiple_special_numbers
3842,1,1,5454,Typhoon1,2022-12-23,2022-12-23,37.076972,25.334361,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 77,high,ok
3843,2,2,5455 | 8477,Typhoon1 | Typhoon2,2022-12-23,2024-06-16,37.034833500000005,25.3748055,32.03171693041962,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 78,high,multiple_special_numbers
3844,3,3,5456 | 5457 | 8478,Typhoon1 | Typhoon2,2022-12-23,2024-06-16,37.02580566666666,25.364592666666667,230.66563803226163,1,ΝΑΞΟΣ,2,ΚΑΒΟΣ ΝΑΞΟΣ | ΝΑΞΟΣ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΚΆΒΟΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 79,medium,coordinate_spread_100_250m; multiple_special_numbers
3845,3,3,5458 | 8482 | 8483,Typhoon1 | Typhoon2,2022-12-23,2024-06-17,36.985944333333336,25.38522233333333,136.08232737347257,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 81,medium,coordinate_spread_100_250m; multiple_special_numbers
3846,8,8,5459 | 5460 | 5461 | 8470 | 8472 | 8475 | 8476 | 8479,Typhoon1 | Typhoon2,2022-12-23,2024-06-16,36.978170125000005,25.386645875,539.5509127139362,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 82,review,coordinate_spread_over_500m; multiple_special_numbers
3847,2,2,5462 | 8466,Typhoon1 | Typhoon2,2022-12-23,2024-06-16,36.9715695,25.411111499999997,10.30785966863611,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 85,high,multiple_special_numbers
3848,1,1,5463,Typhoon1,2022-12-23,2022-12-23,36.959917,25.426917,0.0,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 86,high,ok
3849,3,3,5464 | 8458 | 8460,Typhoon1 | Typhoon2,2022-12-23,2024-06-16,36.95461133333333,25.42700933333333,200.956699653377,1,ΝΑΞΟΣ,1,ΝΑΞΟΣ,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 87,medium,coordinate_spread_100_250m; multiple_special_numbers
3850,2,2,5465 | 8449,Typhoon1 | Typhoon2,2022-12-23,2024-06-16,36.924583,25.435236,7.466946775015426,1,ΝΑΞΟΣ,2,ΝΑΞΟΣ | ΝΑΞΟΣ ΣΟΖΟΣ,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΣΌΖΟΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 88,high,multiple_special_numbers
3851,4,4,5466 | 5467 | 8267 | 8268,Typhoon1 | Typhoon2,2022-12-19,2024-06-08,36.8795555,25.653374999999997,218.0661949106532,2,ΚΕΡΟΣ | ΚΕΡΟΣ - ΑΝΤΙΚΕΡΟΣ,1,ΚΕΡΟΣ,ΚΕΡΟΣ - ΑΝΤΙΚΕΡΟΣ,,ΚΈΡΟΣ ΠΑΡΑΛΊΑ 1,medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
3852,2,2,5468 | 8266,Typhoon1 | Typhoon2,2022-12-19,2024-06-08,36.882847,25.616958,3.986907834101358,2,ΚΕΡΟΣ | ΚΕΡΟΣ - ΑΝΤΙΚΕΡΟΣ,1,ΚΕΡΟΣ,ΚΕΡΟΣ - ΑΝΤΙΚΕΡΟΣ,,ΚΈΡΟΣ ΠΑΡΑΛΊΑ 3,high,multiple_special_numbers; multiple_regions
3853,1,1,5469,Typhoon1,2023-01-07,2023-01-07,36.887333,25.606139,0.0,1,ΚΕΡΟΣ - ΑΝΤΙΚΕΡΟΣ,1,ΚΕΡΟΣ,ΚΕΡΟΣ - ΑΝΤΙΚΕΡΟΣ,,ΚΈΡΟΣ ΠΑΡΑΛΊΑ 4,high,ok
