site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,canonical_max_coordinate_spread_m,demographic_coordinate_source,is_strong_or_probable_match,has_all_selected_demographics,is_recommended_for_initial_model,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,repollution_positive,log1p_repollution_kg_per_day,previous_total_weight,days_between_visits,previous_visit_month,previous_visit_season,latitude,longitude,coastline_cleaned,width_length,road_network,tourist_business,orientation,sediment,wind_direction_previous,wind_speed_previous,Pct_Age_15_34,Youth_Dependency,Avg_Household_Size,Unemployment_Rate,UrbanRural_Class,Daytime_Population_Pressure
4015,4015,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΠΑΛΑΙΆ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 1 | ΠΑΛΑΙΆ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 2,2023-01-08,2023-01-08,2024-05-17,2024-05-17,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions,259.5974335888473,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,495,1,Winter,36.3945555,25.3817775,,,0.0,0.0,South,Pebbles,N,4.0,0.2485018107410601,0.251449445749773,2.365675806111061,7.1,Rural,0.0192229038854805
4016,4016,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 3 | ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 10,2023-01-08,2023-01-09,2024-05-17,2024-05-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,205.10303479621223,interval_coordinate,1,1,1,377.0,0.7631578947368421,22.894736842105264,68.6842105263158,1,0.5671064596645803,0.0,494,1,Winter,36.4119305,25.3884305,,,0.0,0.0,West,Pebbles,N,4.0,0.2485020160108218,0.2514496179177151,2.365675806111061,7.1,Rural,0.0192229038854805
4017,4017,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 4,2023-01-08,2023-01-08,2024-05-17,2024-05-17,high,canonical_high,multiple_special_numbers; multiple_regions,3.9108020555541154,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,495,1,Winter,36.395417,25.392472,,,0.0,0.0,South,Pebbles,N,4.0,0.248502008613453,0.2514495682673363,2.365675806111061,7.1,Rural,0.0192229038854805
4018,4018,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΑΣΠΡΟΝΉΣΙ ΠΑΡΑΛΊΑ 5,2023-01-08,2023-01-08,2024-05-18,2024-05-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,219.0481055329639,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,496,1,Winter,36.383028,25.349944,,,0.0,0.0,West,Pebbles,N,4.0,0.2485018681348442,0.2514496704286541,2.365675806111061,7.1,Rural,0.0192229038854805
4019,4019,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 6,2023-01-08,2023-01-08,2024-05-14,2024-05-14,high,canonical_high,multiple_special_numbers; multiple_regions,9.34037383826338,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,492,1,Winter,36.354722,25.361528,,,0.0,1.0,South,Pebbles,N,4.0,0.2485020013192951,0.251449583911878,2.365675806111061,7.1,Rural,0.0192229038854805
4022,4022,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 9,2023-01-08,2023-01-08,2024-05-14,2024-05-14,high,canonical_high,multiple_special_numbers; multiple_regions,8.05906661071829,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,492,1,Winter,36.349139,25.389667,,,1.0,0.0,West,Pebbles,N,4.0,0.248501988140013,0.2514496241707707,2.365675806111061,7.1,Rural,0.0192229038854805
4023,4023,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 11,2023-01-09,2023-01-09,2024-05-17,2024-05-17,high,canonical_high,multiple_special_numbers; multiple_regions,2.4162791674041295,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,45.0,494,1,Winter,36.407194,25.387556,70.0,1859.0,0.0,0.0,West,Pebbles,NW,3.0,0.2485020549039682,0.2514495656549219,2.365675806111061,7.1,Rural,0.0192229038854805
4024,4024,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 12,2023-01-09,2023-01-09,2024-05-17,2024-05-17,high,canonical_high,multiple_special_numbers; multiple_regions,16.22094361657344,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,78.0,494,1,Winter,36.40475,25.386444,38.0,888.0,0.0,0.0,West,Pebbles,NW,3.0,0.2485017611782002,0.2514495936755603,2.365675806111061,7.1,Rural,0.0192229038854805
4025,4025,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΘΗΡΑΣΊΑ ΠΑΡΑΛΊΑ 13,2023-01-09,2023-01-09,2024-05-17,2024-05-17,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,494,1,Winter,36.446722,25.354639,,,0.0,0.0,North,Pebbles,NW,3.0,0.2485020276397572,0.2514496638257367,2.365675806111061,7.1,Rural,0.0192229038854805
4028,4028,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 16 | ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 17,2023-01-09,2023-01-09,2024-05-14,2024-05-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,232.55214357588645,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,491,1,Winter,36.3655415,25.375347,,,0.0,0.0,West,Pebbles,NW,3.0,0.2485019721476847,0.2514495911378521,2.365675806111061,7.1,Rural,0.0192229038854805
4030,4030,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,ΠΑΡΑΛΊΑ ΣΝΟΥΖΙΈ,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 19 | ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 20 | ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 21 | ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 22 | ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 23,2023-01-09,2023-01-09,2024-05-14,2024-05-15,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions,1096.324191534498,interval_coordinate,0,1,0,215.0,0.4378818737270876,13.136456211812629,39.409368635437886,1,0.3631711096987215,331.0,491,1,Winter,36.363738999999995,25.3928836,728.0,6467.0,0.0,1.0,West,Pebbles,NW,3.0,0.2485020168861118,0.2514495880123362,2.365675806111061,7.1,Rural,0.0192229038854805
4031,4031,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 24,2023-01-12,2023-01-12,2024-05-15,2024-05-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,173.10129318907548,interval_coordinate,1,1,1,214.0,0.4376278118609407,13.12883435582822,39.38650306748466,1,0.3629944023357929,317.0,489,1,Winter,36.360611,25.407028,40.0,367.0,0.0,1.0,West,Pebbles,N,3.0,0.2485020151568105,0.2514495999586925,2.365675806111061,7.1,Rural,0.0192229038854805
4032,4032,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,ΠΑΡΑΛΊΑ ΘΈΡΜΗΣ,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 25 (1) | ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 25 (2),2023-01-12,2023-01-13,2024-05-15,2024-05-15,high,canonical_high,multiple_special_numbers; multiple_regions,46.36828441143536,interval_coordinate,1,1,1,135.0,0.2766393442622951,8.299180327868852,24.897540983606557,1,0.24423111293430597,317.0,488,1,Winter,36.37275,25.422833,178.0,3046.0,0.0,1.0,West,Pebbles,N,3.0,0.2485020152830287,0.2514496073861105,2.365675806111061,7.1,Rural,0.0192229038854805
4033,4033,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 26 (1) | ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 26 (2),2023-01-12,2023-01-13,2024-05-16,2024-05-16,high,canonical_high,multiple_special_numbers; multiple_regions,28.774197047280193,interval_coordinate,1,1,1,276.0,0.5644171779141104,16.93251533742331,50.79754601226993,1,0.4475133443516638,214.0,489,1,Winter,36.398333,25.432444,383.0,7591.0,0.0,1.0,West,Pebbles,N,3.0,0.2485020199687038,0.2514496111756647,2.365675806111061,7.1,Rural,0.0192229038854805
4034,4034,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 27,2023-01-12,2023-01-12,2024-05-18,2024-05-18,high,canonical_high,multiple_special_numbers; multiple_regions,3.113457946087794,interval_coordinate,1,1,1,499.0,1.0142276422764227,30.42682926829268,91.28048780487804,1,0.7002358178376799,423.0,492,1,Winter,36.410389,25.42875,485.0,5348.0,0.0,1.0,West,Pebbles,N,3.0,0.248502022467921,0.2514496120824409,2.365675806111061,7.1,Rural,0.0192229038854805
4035,4035,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 28 | ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 29,2023-01-12,2023-01-12,2024-05-18,2024-05-18,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions,584.7313127550019,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,492,1,Winter,36.4522915,25.4193335,,,0.0,1.0,West,Pebbles,N,3.0,0.248502022693435,0.2514496349244586,2.365675806111061,7.1,Rural,0.0192229038854805
4037,4037,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 31,2023-01-12,2023-01-12,2024-05-18,2024-05-18,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions,264.28041134609487,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,50.0,492,1,Winter,36.459722,25.374528,16.0,113.0,0.0,1.0,West,Pebbles,N,3.0,0.2485020377084223,0.2514496735950199,2.365675806111061,7.1,Rural,0.0192229038854805
4038,4038,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,ΠΑΡΑΛΊΑ ΚΑΘΑΡΌΣ,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 32,2023-01-13,2023-01-13,2024-05-19,2024-05-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,207.17793711726145,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,492,1,Winter,36.467944,25.368417,,,0.0,1.0,West,Mixed,N,3.5,0.2485020273725933,0.2514496620093061,2.365675806111061,7.1,Rural,0.0192229038854805
4266,4266,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 436 (1) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 436 (2) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 436 (3) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 437 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 438 (1) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 438 (2) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 438 (3),2023-06-13,2023-06-19,2025-11-07,2025-11-07,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions,427.0652779219118,interval_coordinate,0,1,0,176.0,0.2018348623853211,6.055045871559633,18.1651376146789,1,0.18384944097200787,1849.0,872,6,Summer,37.53385166666666,23.407944666666666,167.0,897.0,0.0,0.0,North,Pebbles,Calm,0.0,0.1604886117636153,0.208956935398109,2.370506321254478,9.4,Rural,0.0127601099332548
4303,4303,ΚΥΘΗΡΑ,ΠΑΡΑΛΊΑ ΡΟΎΤΣΟΥΝΑΣ,ΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 41 (1),2023-04-24,2023-04-24,2023-04-30,2023-04-30,high,canonical_high,ok,0.0,interval_coordinate,1,1,1,410.0,68.33333333333333,2050.0,6150.0,1,4.238925791033208,249.0,6,4,Spring,36.370444,22.923583,,,1.0,0.0,North,Pebbles,W,2.0,0.1724204141003182,0.2058384460991143,2.370506321254478,9.4,Rural,0.0127601099332548
4307,4307,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 6,2023-04-26,2023-04-26,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,8.13445035177978,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.430806,22.483194,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Mixed,W,3.0,0.1747840051472501,0.2054341598918957,2.370506321254478,9.6,Rural,0.0094696969696969
4308,4308,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΒΙΆΤΙΚΟ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 9,2023-04-26,2023-04-26,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,3.113457946087794,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,55.0,426,4,Spring,36.451861,22.496611,18.0,215.0,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747839440792211,0.2054341139810999,2.370506321254478,9.6,Rural,0.0094696969696969
4309,4309,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΦΡΙΆΤΣΙ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 11,2023-04-26,2023-04-26,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,3.908966980752477,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.484194,22.501861,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747838862791807,0.2054342506527968,2.370506321254478,9.6,Rural,0.0094696969696969
4310,4310,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 12,2023-04-26,2023-04-26,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,2.4119708050662165,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.5455,22.478167,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Rocky,W,3.0,0.1747839891285,0.2054342243729397,2.370506321254478,9.6,Rural,0.0094696969696969
4311,4311,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 13,2023-04-26,2023-04-26,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.614556,22.476194,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747838956119977,0.2054341042202905,2.370506321254478,9.6,Rural,0.0094696969696969
4312,4312,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΣΚΟΠΆ Ή ΔΙΠΛΉ ΠΑΡΑΛΊΑ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 15 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 16 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 17 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 18,2023-04-26,2023-04-26,2024-06-25,2024-06-25,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions,434.2246170439477,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.616701250000006,22.48646525,,,1.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747838701380812,0.2054341907545476,2.370506321254478,9.6,Rural,0.0094696969696969
4313,4313,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 20 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 21 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 22 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 23,2023-04-26,2023-04-26,2024-06-25,2024-06-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,191.7247850270231,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.6172845,22.5009235,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747838651557713,0.2054342413610889,2.370506321254478,9.6,Rural,0.0094696969696969
4315,4315,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 26,2023-04-26,2023-04-26,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,3.002263019723975,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.611056,22.520389,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747839223178885,0.2054342703690006,2.370506321254478,9.6,Rural,0.0094696969696969
4316,4316,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 27,2023-04-26,2023-04-26,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,2.498208543998575,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.641028,22.511778,,,1.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747838812178609,0.2054343540555233,2.370506321254478,9.6,Rural,0.0094696969696969
4317,4317,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 28,2023-04-26,2023-04-26,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,6.2269158913855005,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.649556,22.506028,,,1.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747838953092903,0.2054343706248229,2.370506321254478,9.6,Rural,0.0094696969696969
4318,4318,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 29,2023-04-26,2023-04-26,2024-06-25,2024-06-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,106.6590976577134,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.651528,22.502333,,,1.0,0.0,ΑΝΑΤΟΛΙΚΗ,Mixed,W,3.0,0.1747838714795533,0.2054343677062356,2.370506321254478,9.6,Rural,0.0094696969696969
4319,4319,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 30 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 31,2023-04-26,2023-04-26,2024-06-25,2024-06-25,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions,318.7500198238361,interval_coordinate,0,1,0,107.0,0.2511737089201878,7.535211267605634,22.605633802816904,1,0.22408207789647414,0.0,426,4,Spring,36.6561945,22.499708,,,1.0,0.0,ΑΝΑΤΟΛΙΚΗ,Sand,W,3.0,0.1747838822763791,0.2054343808287871,2.370506321254478,9.6,Rural,0.0094696969696969
4320,4320,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 32,2023-04-26,2023-04-26,2024-06-25,2024-06-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,151.79682676673835,interval_coordinate,1,1,1,25.0,0.0586854460093896,1.7605633802816902,5.28169014084507,1,0.05702799323330786,60.0,426,4,Spring,36.665472,22.504056,11.0,25.0,1.0,1.0,ΑΝΑΤΟΛΙΚΗ,Mixed,W,3.0,0.1747838774511442,0.2054342736529502,2.370506321254478,9.6,Rural,0.0094696969696969
4321,4321,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 33 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 34,2023-04-26,2023-04-26,2024-06-25,2024-06-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,239.63307229743643,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.6634165,22.5314165,,,1.0,0.0,ΑΝΑΤΟΛΙΚΗ,Rocky,W,3.0,0.1747839000887579,0.2054342187303555,2.370506321254478,9.6,Rural,0.0094696969696969
4322,4322,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 35,2023-04-26,2023-04-26,2024-06-25,2024-06-25,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions,318.5166123227788,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.66025,22.534056,,,1.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747838707774964,0.2054342240387009,2.370506321254478,9.6,Rural,0.0094696969696969
4323,4323,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 36,2023-04-26,2023-04-26,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.65625,22.536528,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747838393766158,0.2054342976212726,2.370506321254478,9.6,Rural,0.0094696969696969
4324,4324,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 38,2023-04-26,2023-04-26,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,3.9052238916592086,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,426,4,Spring,36.664833,22.544778,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,W,3.0,0.1747838541747202,0.2054341555170158,2.370506321254478,9.6,Rural,0.0094696969696969
4325,4325,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 39,2023-04-27,2023-04-27,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,2.4079570663251095,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,425,4,Spring,36.673944,22.537583,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,S,3.0,0.1747838741594021,0.2054341430296943,2.370506321254478,9.6,Rural,0.0094696969696969
4326,4326,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΧΑΛΙΚΙΆ ΖΩΔΌΧΟΥ ΠΗΓΉΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 40,2023-04-27,2023-04-27,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,77.43737467317797,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,425,4,Spring,36.741611,22.571056,,,1.0,1.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,S,3.0,0.1747839215500227,0.2054341900094823,2.370506321254478,9.6,Rural,0.0094696969696969
