interval_id,canonical_site_id,Date,Latitude,Longitude,demographic_coordinate_source,Pct_Age_15_34,Pct_Age_65plus,OldAge_Dependency,Youth_Dependency,Avg_Household_Size,Pct_SinglePerson_HH,Pct_ForeignBorn,Unemployment_Rate,Daytime_Population_Pressure,Migration_Flows,UrbanRural_Class
296,636,2020-01-22,37.2785705,23.129247,interval_coordinate,0.19111277495892962,0.23985617628513276,0.38343690709761935,0.21517490793720442,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
297,637,2020-01-22,37.279567,23.122869,interval_coordinate,0.19115527756569214,0.23959237813891826,0.38275074415476523,0.21475732560809532,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
298,638,2020-01-22,37.280472,23.117056,interval_coordinate,0.1911806283896558,0.23943502715376555,0.38234190456612666,0.2145085234619089,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
299,639,2020-01-22,37.276236,23.110728,interval_coordinate,0.1912793118945639,0.23882254209841453,0.3807537294360835,0.21354199372241184,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
300,640,2020-01-22,37.277656,23.099903,interval_coordinate,0.19128038388308333,0.23881628973683358,0.38073734293327915,0.21353215084591298,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
301,641,2020-01-22,37.260706,23.110283,interval_coordinate,0.19128035209802027,0.23881617045792541,0.3807372335273503,0.21353194033438683,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
302,643,2020-01-23,37.239631,23.131669,interval_coordinate,0.1912803498599982,0.23881615821067992,0.3807372171165384,0.21353191493713403,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
303,644,2020-01-23,37.240969,23.161467,interval_coordinate,0.19128034776795483,0.23881615885964952,0.3807372215714278,0.21353191848349434,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
304,652,2020-01-24,37.308978,23.195078,interval_coordinate,0.18944857255616643,0.2501848518989721,0.4110687134664903,0.23199122768721,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
305,659,2020-01-25,37.353597,23.248444,interval_coordinate,0.18944859899288014,0.250184869740253,0.41106872086279267,0.23199119586790462,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
306,663,2020-01-25,37.343954,23.3554155,interval_coordinate,0.18890497586644697,0.2643086685857311,0.41948169095831866,0.167610382180262,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
307,663,2023-06-05,37.343958,23.3554445,interval_coordinate,0.18127202196222317,0.27829898415197274,0.44841119116948863,0.16284267703639405,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
308,666,2020-01-26,37.346472,23.455242,interval_coordinate,0.1889054093642552,0.2643083997469684,0.419481280791042,0.16760887217606746,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
309,667,2020-01-26,37.344192,23.447086,interval_coordinate,0.18890540586583818,0.2643084007291357,0.41948128726032374,0.16760887425222432,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
310,667,2023-06-01,37.34179644444444,23.444404333333335,interval_coordinate,0.18127253881835512,0.2782992291892083,0.4484109441071678,0.16284377566879213,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
311,668,2020-01-28,37.327928,23.421297,interval_coordinate,0.18890533068757745,0.2643084128310964,0.41948137540260055,0.16760881328134686,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
312,668,2023-05-31,37.327944,23.421306,interval_coordinate,0.18127256856485238,0.2782992379659091,0.4484109486722897,0.1628438472758188,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
313,669,2020-01-28,37.324928,23.414442,interval_coordinate,0.18890526386835663,0.26430837705857535,0.4194813818819149,0.1676088138838304,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
314,669,2023-05-31,37.3258615,23.414847,interval_coordinate,0.18127253623148265,0.27829926405842986,0.4484110505290944,0.16284398585724683,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
315,671,2020-01-28,37.313308,23.376342,interval_coordinate,0.1889050695482479,0.26430876299900746,0.41948203484544017,0.16760866508289687,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
316,672,2020-01-28,37.304961,23.377497,interval_coordinate,0.18890523490669117,0.26430870293963604,0.4194818696057352,0.16760853055176236,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
317,673,2020-01-28,37.301139,23.395444,interval_coordinate,0.1889053097272914,0.26430849245385046,0.41948146508555084,0.1676088060046094,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
