interval_id,site_id,Date,Latitude,Longitude,demographic_coordinate_source,Pct_Age_15_34,Pct_Age_65plus,OldAge_Dependency,Youth_Dependency,Avg_Household_Size,Pct_SinglePerson_HH,Pct_ForeignBorn,Unemployment_Rate,Daytime_Population_Pressure,Migration_Flows,UrbanRural_Class
40,60,2019-09-22,36.859114,25.525747,interval_coordinate,0.20491724808300393,0.2188494538195211,0.35628673074932177,0.2717123579020455,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
41,61,2019-09-22,36.856756,25.5238,interval_coordinate,0.20491724808300393,0.2188494538195211,0.35628673074932177,0.2717123579020455,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
42,62,2019-09-22,36.854275,25.522606,interval_coordinate,0.20491724197008918,0.21884945795472038,0.3562867393975353,0.2717123634529002,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
43,66,2019-09-23,36.885722,25.512783,interval_coordinate,0.2049172517324052,0.2188494475886742,0.35628672661058425,0.2717123382493454,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
44,68,2019-09-24,36.911969,25.580522,interval_coordinate,0.20491731481029032,0.2188495741991268,0.3562869008492181,0.27171238964360095,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
45,69,2019-09-24,36.913175,25.583225,interval_coordinate,0.20491730475477457,0.21884953632847567,0.3562868466985409,0.27171240102490696,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
46,70,2019-09-24,36.913458,25.589842,interval_coordinate,0.2049172956945917,0.218849543642901,0.3562868738632342,0.2717123869950793,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
47,87,2019-09-30,36.834056,25.912831,interval_coordinate,0.18305049873875234,0.26539820581536233,0.4458340416362324,0.23403421482176975,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
48,90,2019-09-30,36.786261,25.826972,interval_coordinate,0.1830506296046604,0.2653982528371417,0.44583407474465275,0.2340342859023049,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
49,96,2019-10-01,36.807972,25.800144,interval_coordinate,0.18305053069115393,0.2653981607696616,0.4458340074898857,0.23403416302666086,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
50,107,2019-10-11,35.450756,24.181858,interval_coordinate,0.17487209430051232,0.26780481755914076,0.45532101510731793,0.24487624421347623,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
51,108,2019-10-12,35.519222,23.612733,interval_coordinate,0.17840970796209094,0.2859833614665027,0.5091577102757934,0.27121764570158735,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
52,114,2019-10-13,35.59835,23.71095,interval_coordinate,0.17942070637346413,0.29152257274082444,0.5043353900927587,0.2256628123617228,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
53,120,2019-10-14,35.509375,23.568597,interval_coordinate,0.17840969089233577,0.2859833368108729,0.5091577080202224,0.271217675259604,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
54,134,2019-10-19,35.288219,23.529719,interval_coordinate,0.1777680462763845,0.2881857944752982,0.5121808058832483,0.26507807343352785,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
55,144,2019-10-19,35.249947,23.577808,interval_coordinate,0.1756534254542317,0.29544450987018045,0.5220696837893974,0.2449954421606575,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
56,163,2019-10-26,35.238911,23.881653,interval_coordinate,0.21743456417150384,0.21337715568129784,0.35480037945287735,0.3079808630807345,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
57,168,2019-10-27,35.230211,23.968167,interval_coordinate,0.21743099092738546,0.21337993021725357,0.3548076383469552,0.3079892912907445,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
58,171,2019-10-27,35.219153,24.003214,interval_coordinate,0.2174310971303728,0.21338025177536057,0.3548081310440624,0.30798898886055553,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
59,177,2019-10-28,35.193075,24.146503,interval_coordinate,0.21743104942721767,0.21338015831677903,0.3548078868618204,0.30798900079775005,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
60,183,2019-10-28,35.200031,24.191142,interval_coordinate,0.21743105857383796,0.21338015762688736,0.3548078903691885,0.30798912811117024,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
