site_id,region,beach_name,beaches,latitude,longitude,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,days_between_visits,previous_total_weight,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,previous_recycle,previous_non_recycle,previous_blue_net,next_recycle,next_non_recycle,next_blue_net,orientation,sediment,wind_direction_previous,wind_speed_previous,road_network,tourist_business,coastline_cleaned,width_length,previous_source_files,next_source_files,match_quality,site_review_reason
2358,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 58,40.397858,24.008367,2021-08-07,2021-08-07,2024-11-10,2024-11-10,1191,47.0,241.0,0.20235096557514692,6.070528967254408,18.211586901763223,0.0,30.0,17.0,12.0,119.0,110.0,North,Sand,NE,4.0,0,0,92.0,907.0,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2358,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 109,40.397861,24.008417,2024-11-10,2024-11-10,2025-05-06,2025-05-06,177,241.0,0.0,0.0,0.0,0.0,12.0,119.0,110.0,0.0,0.0,0.0,ΔΥΤΙΚΗ,Pebbles,NE,2.5,0,0,90.0,598.0,Typhoon2,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2359,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 206,39.989111,25.25325,2021-05-30,2021-05-30,2021-08-07,2021-08-07,69,0.0,142.0,2.0579710144927534,61.7391304347826,185.2173913043478,0.0,0.0,0.0,6.0,132.0,4.0,North,Mixed,Calm,0.0,,,,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2360,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 207,39.987472,25.254056,2021-05-30,2021-05-30,2021-08-08,2021-08-08,70,71.0,55.0,0.7857142857142857,23.57142857142857,70.71428571428571,5.0,60.0,6.0,5.0,50.0,0.0,North,Pebbles,Calm,0.0,0,0,71.0,22491.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2360,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 60,40.239111,24.29735,2021-08-08,2021-08-08,2025-03-17,2025-03-17,1317,55.0,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,East,Mixed,E,3.0,0,0,61.0,488.0,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2360,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 265,40.238972,24.297139,2025-03-17,2025-03-17,2025-05-06,2025-05-07,50,0.0,179.0,3.58,107.4,322.2,0.0,0.0,0.0,45.0,98.0,36.0,ΑΝΑΤΟΛΙΚΗ,Pebbles,NE,3.0,0,0,,,Typhoon2,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2361,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 208 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 208 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 208 (3),39.984944,25.263389,2021-05-30,2021-06-01,2021-08-08,2021-08-08,68,459.0,43.0,0.6323529411764706,18.970588235294116,56.91176470588235,41.0,357.0,61.0,13.0,23.0,7.0,North,Mixed,Calm,0.0,1,0,375.0,4575.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2362,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 209,39.968917,25.329333,2021-05-31,2021-05-31,2021-08-08,2021-08-09,69,0.0,791.0,11.46376811594203,343.9130434782609,1031.7391304347827,0.0,0.0,0.0,33.0,542.0,216.0,North,Mixed,NE,4.0,,,,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2362,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 62 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 62 (2),40.242394,24.293778,2021-08-08,2021-08-09,2025-03-14,2025-03-14,1313,791.0,332.0,0.25285605483625284,7.585681645087585,22.757044935262755,33.0,542.0,216.0,133.0,81.0,118.0,East,Mixed,E,3.0,1,0,84.0,5052.0,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2363,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 210,39.965194,25.330222,2021-05-31,2021-05-31,2021-08-09,2021-08-09,70,101.0,0.0,0.0,0.0,0.0,13.0,75.0,13.0,0.0,0.0,0.0,North,Mixed,NE,4.0,0,0,417.0,2452.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2363,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 63,40.2431,24.29315,2021-08-09,2021-08-09,2025-05-09,2025-05-09,1369,0.0,85.0,0.0620891161431702,1.8626734842951058,5.588020452885318,0.0,0.0,0.0,33.0,52.0,0.0,East,Rocky,Calm,0.0,,,,,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2364,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 211,39.967111,25.326194,2021-05-31,2021-05-31,2021-08-09,2021-08-10,70,92.0,258.0,3.6857142857142855,110.57142857142857,331.7142857142857,8.0,74.0,10.0,7.0,210.0,41.0,North,Pebbles,NE,4.0,0,0,314.0,2291.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2364,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 64 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 64 (2),40.244925,24.288625,2021-08-09,2021-08-10,2025-03-11,2025-03-11,1309,258.0,0.0,0.0,0.0,0.0,7.0,210.0,41.0,0.0,0.0,0.0,East,Pebbles,Calm,0.0,1,0,962.0,16940.0,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2364,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 252,40.245944,24.287806,2025-03-11,2025-03-11,2025-05-09,2025-05-09,59,0.0,27.0,0.4576271186440678,13.728813559322035,41.186440677966104,0.0,0.0,0.0,19.0,8.0,0.0,ΑΝΑΤΟΛΙΚΗ,Sand,N,2.0,0,0,,,Typhoon2,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2365,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 212,39.987167,25.269889,2021-06-01,2021-06-01,2021-08-10,2021-08-11,70,0.0,175.0,2.5,75.0,225.0,0.0,0.0,0.0,6.0,93.0,76.0,North,Rocky,N,2.0,,,,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2365,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 65 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 65 (2),40.252344,24.282775,2021-08-10,2021-08-11,2024-11-04,2024-11-04,1181,175.0,0.0,0.0,0.0,0.0,6.0,93.0,76.0,0.0,0.0,0.0,East,Pebbles,Calm,0.0,1,0,440.0,6389.0,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2365,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 26,40.224806,24.216278,2024-11-04,2024-11-04,2025-03-10,2025-03-10,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ΔΥΤΙΚΗ,Pebbles,E,2.5,0,0,,,Typhoon2,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2366,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 213,39.9875,25.256861,2021-06-01,2021-06-01,2021-08-10,2021-08-11,70,172.0,161.0,2.3,69.0,206.99999999999997,16.0,112.0,44.0,4.0,92.0,65.0,North,Pebbles,N,2.0,0,0,22.0,3453.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2367,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 214 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 214 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 214 (3),39.986713,25.261278,2021-06-01,2021-06-05,2021-08-11,2021-08-12,67,484.0,575.0,8.582089552238806,257.46268656716416,772.3880597014925,39.0,365.0,80.0,17.0,354.0,204.0,North,Mixed,N,2.0,1,0,334.0,3015.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2367,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 67 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 67 (2),40.257061,24.279728,2021-08-11,2021-08-12,2025-03-08,2025-03-09,1304,575.0,754.0,0.5782208588957055,17.346625766871167,52.0398773006135,17.0,354.0,204.0,303.0,313.0,138.0,East,Pebbles,Calm,0.0,1,0,317.0,4635.0,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2367,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 239 (1) | ΆΘΩΣ ΠΑΡΑΛΊΑ 239 (2),40.257056,24.279861,2025-03-08,2025-03-09,2025-05-07,2025-05-07,59,754.0,263.0,4.4576271186440675,133.72881355932202,401.18644067796606,303.0,313.0,138.0,39.0,173.0,51.0,ΑΝΑΤΟΛΙΚΗ,Sand,N,2.0,0,0,188.0,2623.0,Typhoon2,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2368,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΚΌΤΣΙΝΑ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 215 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 215 (2),39.944417,25.276667,2021-06-02,2021-06-04,2021-08-12,2021-08-12,69,767.0,593.0,8.594202898550725,257.82608695652175,773.4782608695652,27.0,649.0,91.0,22.0,346.0,225.0,North,Mixed,NE,2.0,1,1,1555.0,20510.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2368,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 68 (1),40.259086,24.278442,2021-08-12,2021-08-12,2021-08-26,2021-08-26,14,593.0,245.0,17.5,525.0,1575.0,22.0,346.0,225.0,10.0,154.0,81.0,East,Pebbles,NE,4.0,0,0,61.0,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2368,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 68 (2),40.259083,24.278306,2021-08-26,2021-08-26,2025-03-10,2025-03-10,1292,245.0,271.0,0.20975232198142416,6.292569659442725,18.877708978328172,10.0,154.0,81.0,72.0,97.0,102.0,East,Pebbles,Calm,0.0,0,0,44.0,1098.0,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2369,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 216 (1),40.01375,25.381556,2021-06-03,2021-06-03,2021-06-17,2021-06-17,14,1015.0,514.0,36.714285714285715,1101.4285714285716,3304.285714285714,57.0,550.0,408.0,38.0,353.0,123.0,North,Mixed,Calm,0.0,1,0,621.0,6867.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2369,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 216 (2),40.01375,25.381639,2021-06-17,2021-06-17,2021-08-13,2021-08-13,57,514.0,193.0,3.3859649122807016,101.57894736842105,304.7368421052631,38.0,353.0,123.0,6.0,125.0,62.0,North,Mixed,Calm,0.0,1,0,187.0,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2369,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 69,40.281236,24.265858,2021-08-13,2021-08-13,2025-05-16,2025-05-17,1372,193.0,343.0,0.25,7.5,22.5,6.0,125.0,62.0,168.0,139.0,36.0,East,Pebbles,NE,4.0,1,0,190.0,5845.0,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2370,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 217,39.985944,25.266806,2021-06-04,2021-06-04,2021-08-13,2021-08-13,70,0.0,128.0,1.8285714285714285,54.857142857142854,164.57142857142856,0.0,0.0,0.0,1.0,123.0,4.0,North,Rocky,NE,4.0,,,,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2370,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (1),40.317111,24.205383,2021-08-13,2021-08-13,2021-11-03,2021-11-04,82,128.0,222.0,2.707317073170732,81.21951219512195,243.65853658536588,1.0,123.0,4.0,3.0,211.0,8.0,North,Mixed,NE,4.0,0,0,488.0,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2370,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (3),40.317111,24.205383,2021-11-03,2021-11-04,2024-11-26,2024-11-26,1118,222.0,0.0,0.0,0.0,0.0,3.0,211.0,8.0,0.0,0.0,0.0,North,Mixed,NW,2.0,0,0,545.0,8221.0,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2371,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 218 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 218 (2),39.981194,25.265639,2021-06-04,2021-06-05,2021-08-14,2021-08-14,70,215.0,0.0,0.0,0.0,0.0,32.0,145.0,38.0,0.0,0.0,0.0,North,Mixed,NE,4.0,0,0,681.0,7165.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2371,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 71,40.138558,24.291061,2021-08-14,2021-08-14,2025-05-07,2025-05-07,1362,0.0,40.0,0.02936857562408223,0.8810572687224669,2.643171806167401,0.0,0.0,0.0,8.0,32.0,0.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2372,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 219,39.97425,25.261806,2021-06-05,2021-06-05,2021-08-14,2021-08-14,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Sand,NE,2.0,,,,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2373,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΥ ΕΡΜΌΛΑΟΥ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 220,39.970972,25.264028,2021-06-05,2021-06-05,2021-08-14,2021-08-14,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Sand,NE,2.0,,,,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2374,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 221 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 221 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 221 (3),39.961389,25.268056,2021-06-05,2021-06-07,2021-08-14,2021-08-14,68,414.0,187.0,2.75,82.5,247.5,25.0,265.0,124.0,20.0,151.0,16.0,North,Mixed,NE,2.0,1,0,311.0,4278.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2375,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 222,39.965806,25.263722,2021-06-06,2021-06-06,2021-08-14,2021-08-14,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Sand,Calm,0.0,,,,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2376,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 223 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 223 (2),39.958722,25.271194,2021-06-06,2021-06-07,2021-06-13,2021-06-13,6,349.0,40.0,6.666666666666667,200.0,600.0,22.0,230.0,97.0,6.0,23.0,11.0,North,Pebbles,Calm,0.0,1,0,596.0,15041.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2376,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 223 (3),39.958417,25.271444,2021-06-13,2021-06-13,2021-08-14,2021-08-14,62,40.0,0.0,0.0,0.0,0.0,6.0,23.0,11.0,0.0,0.0,0.0,North,Pebbles,N,2.0,0,0,248.0,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2377,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 224 (1),39.957,25.277528,2021-06-07,2021-06-07,2021-06-13,2021-06-13,6,230.0,15.0,2.5,75.0,225.0,8.0,208.0,14.0,0.0,15.0,0.0,North,Mixed,Calm,0.0,0,0,136.0,3319.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2377,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 224 (2),39.956639,25.277611,2021-06-13,2021-06-13,2021-08-14,2021-08-14,62,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,North,Mixed,N,2.0,0,0,140.0,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2378,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 225,40.01,25.389111,2021-06-08,2021-06-08,2021-08-14,2021-08-14,67,316.0,0.0,0.0,0.0,0.0,41.0,230.0,45.0,0.0,0.0,0.0,North,Mixed,NE,5.0,1,0,366.0,6926.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2378,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 78,40.168222,24.273694,2021-08-14,2021-08-14,2025-05-16,2025-05-17,1371,0.0,289.0,0.21079504011670314,6.3238512035010945,18.971553610503282,0.0,0.0,0.0,64.0,199.0,26.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2379,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 226,39.793639,25.304083,2021-06-10,2021-06-10,2021-08-14,2021-08-14,65,1138.0,0.0,0.0,0.0,0.0,55.0,644.0,439.0,0.0,0.0,0.0,South,Pebbles,NE,5.0,0,0,730.0,14104.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2379,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 79,40.153347,24.28475,2021-08-14,2021-08-14,2025-04-05,2025-04-05,1330,0.0,128.0,0.0962406015037594,2.8872180451127822,8.661654135338347,0.0,0.0,0.0,18.0,18.0,92.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2380,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 227,39.838111,25.084472,2021-06-11,2021-06-11,2021-08-14,2021-08-14,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Pebbles,N,5.0,,,,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2381,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 228,39.834111,25.085194,2021-06-11,2021-06-11,2021-08-14,2021-08-14,64,56.0,0.0,0.0,0.0,0.0,8.0,48.0,0.0,0.0,0.0,0.0,South,Pebbles,N,5.0,0,0,35.0,1226.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2381,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 81,40.156369,24.283875,2021-08-14,2021-08-14,2025-04-15,2025-04-15,1340,0.0,43.0,0.03208955223880597,0.9626865671641791,2.888059701492537,0.0,0.0,0.0,23.0,20.0,0.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2382,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 229,39.835083,25.085056,2021-06-11,2021-06-11,2021-08-14,2021-08-14,64,93.0,0.0,0.0,0.0,0.0,27.0,60.0,6.0,0.0,0.0,0.0,South,Rocky,N,5.0,0,0,206.0,1146.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2383,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 230,39.836722,25.084444,2021-06-11,2021-06-11,2021-08-14,2021-08-14,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Mixed,N,5.0,,,,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2384,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 231,39.940194,25.288417,2021-06-12,2021-06-12,2021-08-14,2021-08-14,63,896.0,0.0,0.0,0.0,0.0,21.0,322.0,553.0,0.0,0.0,0.0,North,Mixed,N,4.0,0,0,767.0,8499.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2385,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 232,39.950583,25.282278,2021-06-12,2021-06-12,2021-08-14,2021-08-14,63,0.0,184.0,2.9206349206349205,87.61904761904762,262.85714285714283,0.0,0.0,0.0,5.0,179.0,0.0,North,Mixed,N,4.0,,,,,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2385,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 85,40.193503,24.225175,2021-08-14,2021-08-14,2024-11-04,2024-11-04,1178,184.0,0.0,0.0,0.0,0.0,5.0,179.0,0.0,0.0,0.0,0.0,West,Pebbles,NNE,3.0,0,0,120.0,2683.0,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2386,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΕΡΜΌΛΑΟΣ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 233,39.962972,25.264556,2021-06-13,2021-06-13,2021-08-14,2021-08-14,62,191.0,0.0,0.0,0.0,0.0,23.0,156.0,12.0,0.0,0.0,0.0,North,Sand,N,2.0,0,0,368.0,5254.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2386,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 86,40.200711,24.218694,2021-08-14,2021-08-14,2025-05-07,2025-05-07,1362,0.0,124.0,0.09104258443465492,2.7312775330396475,8.193832599118943,0.0,0.0,0.0,70.0,36.0,18.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2387,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 234,39.95675,25.279333,2021-06-13,2021-06-13,2021-08-14,2021-08-14,62,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,North,Mixed,N,2.0,0,0,15.0,813.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2388,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 235,39.792056,25.310333,2021-06-14,2021-06-14,2021-08-14,2021-08-14,61,475.0,0.0,0.0,0.0,0.0,49.0,342.0,84.0,0.0,0.0,0.0,South,Rocky,NE,5.0,0,0,670.0,10786.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
2388,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 88,40.203717,24.218183,2021-08-14,2021-08-14,2025-04-05,2025-04-05,1330,0.0,128.0,0.0962406015037594,2.8872180451127822,8.661654135338347,0.0,0.0,0.0,50.0,33.0,45.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,coordinate_mismatch,coordinate_mismatch; multiple_regions
2389,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 236 (1),39.790278,25.317222,2021-06-14,2021-06-14,2021-06-27,2021-06-27,13,223.0,20.0,1.5384615384615385,46.15384615384615,138.46153846153848,20.0,178.0,25.0,0.0,20.0,0.0,South,Pebbles,NE,5.0,0,0,287.0,4166.0,Typhoon1,Typhoon1,coordinate_mismatch,coordinate_mismatch; multiple_regions
