canonical_site_id,region,beach_name,beaches,latitude,longitude,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,days_between_visits,previous_total_weight,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,previous_recycle,previous_non_recycle,previous_blue_net,next_recycle,next_non_recycle,next_blue_net,orientation,sediment,wind_direction_previous,wind_speed_previous,road_network,tourist_business,coastline_cleaned,width_length,previous_source_files,next_source_files,original_site_ids_previous,original_site_ids_next,site_confidence,match_quality,canonical_max_coordinate_spread_m,site_review_reason
1911,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 82,40.185044,24.248867,2021-08-14,2021-08-14,2024-11-08,2024-11-08,1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,2382,10584,high,canonical_high,52.56297227744135,multiple_special_numbers; multiple_regions
1912,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 83,40.186619,24.245031,2021-08-14,2021-08-14,2024-11-04,2024-11-04,1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,2383,10538 | 10539,high,canonical_high,77.8963785847465,multiple_special_numbers; multiple_regions
1913,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 231,39.940194,25.288417,2021-06-12,2021-06-12,2025-05-08,2025-05-08,1426,896.0,0.0,0.0,0.0,0.0,21.0,322.0,553.0,0.0,0.0,0.0,North,Mixed,N,4.0,0.0,0.0,767.0,8499.0,Typhoon1,Typhoon2,2384,11319,medium,canonical_medium,248.18771035936393,coordinate_spread_100_250m; multiple_special_numbers
1914,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 84,40.189069,24.230919,2021-08-14,2021-08-14,2024-11-04,2024-11-08,1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,2384,10537 | 10583,high,canonical_high,83.71080514177196,multiple_special_numbers; multiple_regions
1915,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 232,39.950583,25.282278,2021-06-12,2021-06-12,2021-06-20,2021-06-21,8,0.0,320.0,40.0,1200.0,3600.0,0.0,0.0,0.0,17.0,259.0,44.0,North,Mixed,N,4.0,,,,,Typhoon1,Typhoon1,2385,2408,review,canonical_review,564.3935618969821,coordinate_spread_over_500m; multiple_special_numbers
1915,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 255 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 255 (2),39.954833,25.283778,2021-06-20,2021-06-21,2025-05-08,2025-05-08,1417,320.0,70.0,0.04940014114326041,1.4820042342978124,4.446012702893437,17.0,259.0,44.0,0.0,70.0,0.0,North,Mixed,NE,2.0,0.0,0.0,920.0,14557.0,Typhoon1,Typhoon2,2408,11311 | 11312 | 11313 | 11314 | 11315 | 11316,review,canonical_review,564.3935618969821,coordinate_spread_over_500m; multiple_special_numbers
1916,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 85,40.193503,24.225175,2021-08-14,2021-08-14,2024-11-04,2024-11-04,1178,184.0,0.0,0.0,0.0,0.0,5.0,179.0,0.0,0.0,0.0,0.0,West,Pebbles,NNE,3.0,0.0,0.0,120.0,2683.0,Typhoon1,Typhoon2,2385,2385,high,canonical_high,7.821448186331505,multiple_regions
1917,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 86 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 87 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 88,40.202297333333334,24.218410000000002,2021-08-14,2021-08-14,2024-11-04,2024-11-04,1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,2386 | 2387 | 2388,10534 | 10535,review,canonical_review,337.0574827635025,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
1918,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 235 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 236 (1),39.791167,25.3137775,2021-06-14,2021-06-14,2021-06-27,2021-07-02,13,698.0,598.0,46.0,1380.0,4140.0,69.0,520.0,109.0,75.0,379.0,144.0,South,Rocky,NE,5.0,0.0,0.0,957.0,14952.0,Typhoon1,Typhoon1,2388 | 2389,2389 | 2431 | 2432 | 2440,review,canonical_review,1561.2328205391605,coordinate_spread_over_500m; multiple_special_numbers
1918,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 236 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 278 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 279 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 287,39.788903000000005,25.3219235,2021-06-27,2021-07-02,2025-04-05,2025-04-05,1373,598.0,0.0,0.0,0.0,0.0,75.0,379.0,144.0,0.0,0.0,0.0,South,Mixed,NE,5.0,0.0,0.0,1710.0,19118.0,Typhoon1,Typhoon2,2389 | 2431 | 2432 | 2440,11021,review,canonical_review,1561.2328205391605,coordinate_spread_over_500m; multiple_special_numbers
1918,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 222,39.791861,25.310833,2025-04-05,2025-04-05,2025-04-11,2025-04-11,6,0.0,241.0,40.166666666666664,1205.0,3615.0,0.0,0.0,0.0,127.0,100.0,14.0,ΝΟΤΙΑ,Pebbles,NW,4.0,0.0,0.0,,,Typhoon2,Typhoon2,11021,2389 | 2431 | 2432 | 11052 | 11053 | 11056,review,canonical_review,1561.2328205391605,coordinate_spread_over_500m; multiple_special_numbers
1919,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 89 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 90 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 91,40.21289266666667,24.22148233333333,2021-08-14,2021-08-15,2024-11-04,2024-11-09,1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Pebbles,NNE,3.0,,,,,Typhoon1,Typhoon2,2389 | 2390 | 2391,10532 | 10533 | 10599 | 10600 | 10601 | 10602,review,canonical_review,706.3767319913335,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
1920,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 92 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 93,40.219725,24.220824999999998,2021-08-15,2021-08-15,2024-11-04,2024-11-04,1177,262.0,0.0,0.0,0.0,0.0,13.0,249.0,0.0,0.0,0.0,0.0,West,Pebbles,NE,4.0,1.0,0.0,160.0,1552.0,Typhoon1,Typhoon2,2392 | 2393,2392 | 10529 | 10530,review,canonical_review,268.7529387852788,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
1921,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 241,40.005361,25.401361,2021-06-18,2021-06-18,2025-05-17,2025-05-17,1429,230.0,71.0,0.0496850944716585,1.4905528341497551,4.471658502449265,11.0,179.0,40.0,13.0,39.0,19.0,North,Pebbles,Calm,0.0,0.0,0.0,837.0,5769.0,Typhoon1,Typhoon2,2394,2394 | 11394 | 11395,review,canonical_review,450.84498688873185,coordinate_spread_250_500m; multiple_special_numbers
1922,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 242,40.008778,25.406528,2021-06-18,2021-06-18,2025-05-13,2025-05-13,1425,65.0,0.0,0.0,0.0,0.0,9.0,46.0,10.0,0.0,0.0,0.0,North,Rocky,Calm,0.0,0.0,0.0,397.0,3352.0,Typhoon1,Typhoon2,2395,2395,high,canonical_high,6.667943727418727,ok
1925,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 244,40.019472,25.415889,2021-06-19,2021-06-19,2025-05-13,2025-05-13,1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Pebbles,Calm,0.0,,,,,Typhoon1,Typhoon2,2397,11379,review,canonical_review,364.1680574088677,coordinate_spread_250_500m; multiple_special_numbers
1925,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 507,40.018694,25.414722,2025-05-13,2025-05-13,2025-05-19,2025-05-19,6,0.0,33.0,5.5,165.0,495.0,0.0,0.0,0.0,0.0,33.0,0.0,ΑΝΑΤΟΛΙΚΗ,Mixed,NE,5.0,0.0,0.0,,,Typhoon2,Typhoon2,11379,2397,review,canonical_review,364.1680574088677,coordinate_spread_250_500m; multiple_special_numbers
1926,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 245,40.025,25.422556,2021-06-19,2021-06-19,2025-05-19,2025-05-19,1430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Pebbles,Calm,0.0,,,,,Typhoon1,Typhoon2,2398,11404,high,canonical_high,16.15002070110062,multiple_special_numbers
1929,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΑΜΜΟΥΔΟΒΟΎΝΙ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 247 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 248,39.94175,25.2957085,2021-06-20,2021-06-20,2025-05-08,2025-05-08,1418,66.0,0.0,0.0,0.0,0.0,6.0,48.0,12.0,0.0,0.0,0.0,North,Rocky,NE,2.0,1.0,0.0,306.0,6610.0,Typhoon1,Typhoon2,2400 | 2401,11320 | 11321 | 11322 | 11323,review,canonical_review,670.5327999945965,coordinate_spread_over_500m; multiple_special_numbers
1930,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 100,40.2428,24.191842,2021-08-16,2021-08-16,2024-11-04,2024-11-04,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Pebbles,E,4.0,,,,,Typhoon1,Typhoon2,2400,10517 | 10518 | 10519 | 10520 | 10521,review,canonical_review,390.08028260696426,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
1931,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 101 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 101 (2),40.247533,24.187725,2021-08-16,2021-08-17,2024-11-04,2024-11-04,1175,202.0,0.0,0.0,0.0,0.0,19.0,154.0,29.0,0.0,0.0,0.0,West,Pebbles,E,4.0,0.0,0.0,312.0,8532.0,Typhoon1,Typhoon2,2401,2401,high,canonical_high,4.2387064048916425,multiple_regions
1932,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 249 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 251,39.9465,25.3030695,2021-06-20,2021-06-20,2025-05-08,2025-05-08,1418,98.0,9.0,0.006346967559943582,0.19040902679830746,0.5712270803949224,3.0,75.0,20.0,0.0,0.0,9.0,North,Mixed,NE,2.0,0.0,0.0,416.0,3665.0,Typhoon1,Typhoon2,2402 | 2404,11324,medium,canonical_medium,238.77978163920858,coordinate_spread_100_250m; multiple_special_numbers
1933,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 102 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 102 (2),40.250386,24.184947,2021-08-16,2021-08-17,2024-11-04,2024-11-04,1175,58.0,0.0,0.0,0.0,0.0,4.0,41.0,13.0,0.0,0.0,0.0,West,Pebbles,E,4.0,0.0,0.0,497.0,12963.0,Typhoon1,Typhoon2,2402,2402,medium,canonical_medium,122.38178518873416,coordinate_spread_100_250m; multiple_regions
1934,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 250,39.952778,25.306583,2021-06-20,2021-06-20,2025-05-08,2025-05-08,1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Rocky,NE,2.0,,,,,Typhoon1,Typhoon2,2403,11325,medium,canonical_medium,155.6645535922934,coordinate_spread_100_250m; multiple_special_numbers
1935,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 103 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 103 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 104 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 105 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 106 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 107,40.2585888,24.178349000000004,2021-08-17,2021-08-18,2024-11-08,2024-11-08,1178,390.0,0.0,0.0,0.0,0.0,11.0,357.0,22.0,0.0,0.0,0.0,West,Pebbles,Calm,0.0,1.0,0.0,638.0,9577.0,Typhoon1,Typhoon2,2403 | 2404 | 2405 | 2406 | 2407,10573 | 10574 | 10575 | 10576 | 10577 | 10578,review,canonical_review,1529.9357934388674,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
1936,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 252 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 253,39.962597,25.315389,2021-06-20,2021-06-20,2025-05-08,2025-05-08,1418,8.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,North,Pebbles,NE,2.0,1.0,0.0,393.0,2751.0,Typhoon1,Typhoon2,2405 | 2406,11330,review,canonical_review,251.30795838723657,coordinate_spread_250_500m; multiple_special_numbers
1937,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 254,39.958417,25.312667,2021-06-20,2021-06-20,2025-05-08,2025-05-08,1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Pebbles,NE,2.0,,,,,Typhoon1,Typhoon2,2407,11329,high,canonical_high,34.29718989591356,multiple_special_numbers
1938,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 108,40.271833,24.168889,2021-08-18,2021-08-18,2024-11-07,2024-11-08,1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Pebbles,Calm,0.0,,,,,Typhoon1,Typhoon2,2408,10565 | 10566 | 10567 | 10568 | 10569 | 10570 | 10571 | 10572,review,canonical_review,1016.5601635804547,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
1939,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 256 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 257 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 258,39.956240666666666,25.307222333333332,2021-06-20,2021-06-21,2025-05-08,2025-05-08,1417,123.0,139.0,0.09809456598447425,2.9428369795342273,8.828510938602681,8.0,104.0,11.0,17.0,108.0,14.0,North,Pebbles,NE,2.0,0.0,0.0,417.0,4523.0,Typhoon1,Typhoon2,2409 | 2410 | 2411,11326 | 11327 | 11328,review,canonical_review,276.02996642419646,coordinate_spread_250_500m; multiple_special_numbers
1940,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 109 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 110 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 111 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 111 (2),40.28250566666667,24.158605666666663,2021-08-18,2021-08-19,2024-11-07,2024-11-07,1176,429.0,405.0,0.34438775510204084,10.331632653061225,30.994897959183675,27.0,378.0,24.0,0.0,405.0,0.0,South,Pebbles,Calm,0.0,1.0,0.0,740.0,14505.0,Typhoon1,Typhoon2,2409 | 2410 | 2411,2409 | 10561 | 10562 | 10563,review,canonical_review,611.0011200880716,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
1941,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΝΕΦΤΊΝΑ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 259 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 259 (2),39.984888,25.352375,2021-06-22,2021-06-25,2025-05-09,2025-05-09,1414,8.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,North,Sand,Calm,0.0,1.0,0.0,702.0,17216.0,Typhoon1,Typhoon2,2412,2412,medium,canonical_medium,185.45240758483382,coordinate_spread_100_250m
1942,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 112,40.284172,24.152156,2021-08-19,2021-08-19,2024-11-07,2024-11-07,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Pebbles,ENE,4.0,,,,,Typhoon1,Typhoon2,2412,10559 | 10560,medium,canonical_medium,125.51026235741082,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
1943,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 260,40.031306,25.445583,2021-06-22,2021-06-22,2025-05-14,2025-05-18,1422,169.0,326.0,0.22925457102672292,6.877637130801688,20.632911392405063,25.0,120.0,24.0,132.0,120.0,74.0,East,Pebbles,Calm,0.0,1.0,0.0,231.0,1617.0,Typhoon1,Typhoon2,2413,11383 | 2413 | 11396 | 11397,review,canonical_review,547.747702581191,coordinate_spread_over_500m; multiple_special_numbers
1944,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 113 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 113 (2),40.285406,24.148011,2021-08-19,2021-08-20,2024-11-07,2024-11-07,1175,559.0,0.0,0.0,0.0,0.0,43.0,477.0,39.0,0.0,0.0,0.0,South,Pebbles,ENE,4.0,0.0,0.0,1013.0,34115.0,Typhoon1,Typhoon2,2413,10558,medium,canonical_medium,181.53213372989612,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
1945,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 261,40.025306,25.444167,2021-06-22,2021-06-22,2025-05-14,2025-05-14,1422,159.0,71.0,0.04992967651195499,1.4978902953586497,4.493670886075949,13.0,95.0,51.0,15.0,56.0,0.0,East,Pebbles,Calm,0.0,0.0,0.0,450.0,3605.0,Typhoon1,Typhoon2,2414,2414,high,canonical_high,37.44119426834593,ok
1946,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 114,40.285556,24.135556,2021-08-21,2021-08-21,2024-11-03,2024-11-03,1170,509.0,193.0,0.16495726495726495,4.948717948717949,14.846153846153847,21.0,398.0,90.0,33.0,160.0,0.0,South,Pebbles,E,4.0,0.0,0.0,404.0,16185.0,Typhoon1,Typhoon2,2414,2414,high,canonical_high,31.981682734853838,multiple_regions
1947,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 262,40.021861,25.439444,2021-06-22,2021-06-22,2025-05-14,2025-05-14,1422,20.0,92.0,0.06469760900140648,1.9409282700421944,5.822784810126583,4.0,15.0,1.0,0.0,84.0,8.0,East,Pebbles,Calm,0.0,1.0,0.0,741.0,5187.0,Typhoon1,Typhoon2,2415,2415 | 11381,high,canonical_high,17.615391528903732,multiple_special_numbers
1949,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 116 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 117,40.2890485,24.1188125,2021-08-23,2021-08-23,2024-11-03,2024-11-07,1168,94.0,173.0,0.1481164383561644,4.443493150684931,13.330479452054796,9.0,64.0,21.0,125.0,48.0,0.0,South,Pebbles,E,3.0,1.0,0.0,650.0,29659.0,Typhoon1,Typhoon2,2416 | 2417,10512 | 10513 | 10555 | 10556 | 10557,review,canonical_review,724.8070310449697,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
1952,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 265,39.902222,25.0665,2021-06-24,2021-06-24,2025-03-22,2025-03-22,1367,30.0,10.0,0.0073152889539136795,0.2194586686174104,0.6583760058522311,6.0,24.0,0.0,0.0,10.0,0.0,West,Mixed,Calm,0.0,0.0,0.0,117.0,1606.0,Typhoon1,Typhoon2,2418,2418,high,canonical_high,19.06646202355901,ok
1953,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 118 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 118 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 118 (3),40.288389,24.099389,2021-08-23,2021-08-25,2024-11-06,2024-11-06,1169,504.0,0.0,0.0,0.0,0.0,39.0,434.0,31.0,0.0,0.0,0.0,South,Pebbles,E,3.0,0.0,0.0,1321.0,51964.0,Typhoon1,Typhoon2,2418,10553,high,canonical_high,23.784465174429986,multiple_special_numbers; multiple_regions
1954,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 266,39.90575,25.066611,2021-06-24,2021-06-24,2025-03-22,2025-03-22,1367,0.0,15.0,0.010972933430870519,0.32918800292611555,0.9875640087783467,0.0,0.0,0.0,0.0,15.0,0.0,West,Pebbles,Calm,0.0,,,,,Typhoon1,Typhoon2,2419,2419,high,canonical_high,2.3883360010653147,ok
1955,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 119 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 119 (2),40.287917,24.085833,2021-08-24,2021-08-25,2024-11-05,2024-11-06,1168,302.0,0.0,0.0,0.0,0.0,40.0,239.0,23.0,0.0,0.0,0.0,South,Pebbles,E,4.0,0.0,0.0,984.0,45809.0,Typhoon1,Typhoon2,2419,10551 | 10552,review,canonical_review,383.3159117464806,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
1956,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 267 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 268 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 269,39.911157333333335,25.069648,2021-06-24,2021-06-24,2025-03-22,2025-03-22,1367,31.0,12.0,0.008778346744696415,0.26335040234089246,0.7900512070226774,1.0,27.0,3.0,0.0,12.0,0.0,West,Pebbles,Calm,0.0,0.0,0.0,116.0,958.0,Typhoon1,Typhoon2,2420 | 2421 | 2422,2420 | 10879,review,canonical_review,395.03783990260933,coordinate_spread_250_500m; multiple_special_numbers
1957,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 120,40.290056,24.077694,2021-08-25,2021-08-25,2024-11-03,2024-11-03,1166,78.0,0.0,0.0,0.0,0.0,10.0,68.0,0.0,0.0,0.0,0.0,South,Mixed,SW,2.0,0.0,0.0,424.0,8724.0,Typhoon1,Typhoon2,2420,2420,high,canonical_high,3.828010039006454,multiple_regions
1958,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 121 (1),40.292472,24.070944,2021-08-25,2021-08-25,2021-09-05,2021-09-05,11,43.0,123.0,11.181818181818182,335.45454545454544,1006.3636363636364,6.0,37.0,0.0,16.0,102.0,5.0,South,Pebbles,SW,2.0,1.0,0.0,505.0,,Typhoon1,Typhoon1,2421,2421,medium,canonical_medium,125.52310983166763,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
1958,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 121 (2),40.292472,24.070944,2021-09-05,2021-09-05,2024-11-05,2024-11-05,1157,123.0,0.0,0.0,0.0,0.0,16.0,102.0,5.0,0.0,0.0,0.0,South,Mixed,E,4.0,1.0,0.0,550.0,14433.0,Typhoon1,Typhoon2,2421,2421 | 10550,medium,canonical_medium,125.52310983166763,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
1959,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 122,40.261417,24.277972,2021-08-26,2021-08-26,2025-03-10,2025-03-10,1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Rocky,Calm,0.0,,,,,Typhoon1,Typhoon2,2422,10808,high,canonical_high,13.195487039656047,multiple_special_numbers; multiple_regions
